trade_date,open,high,low,close,pre_close,volume,change,pct_change,value,ema_fast,ema_slow,diff,dea,bar
2018-09-13,14.8691,14.9125,14.6782,14.8691,14.6434,94996.41,0.2256999999999998,1.5413,161901.053,14.878561244930491,14.978980911982244,-0.10041966705175298,-0.09867947865433545,-0.003480376794835066
2018-09-14,14.982,15.4507,14.8084,15.3639,14.8691,240043.38,0.4947999999999997,3.3277,420490.13,14.953228745710415,15.007493437020598,-0.0542646913101823,-0.08979652118550482,0.07106365975064505
2018-09-17,15.199,15.5028,15.1122,15.1816,15.3639,166275.47,-0.1822999999999996,-1.1865,292307.953,14.98836278483189,15.020390219463515,-0.032027434631624274,-0.07824270387472872,0.09243053848620889
2018-09-18,15.0514,15.4767,15.0167,15.3812,15.1816,172162.93,0.1996000000000002,1.3147,302397.684,15.048799279473139,15.047116869873625,0.0016824095995140453,-0.062257681179880175,0.12788018155878844
2018-09-19,15.3812,16.744,15.3639,16.5183,15.3812,571827.89,1.1371000000000002,7.3928,1071861.063,15.274876313400348,15.156093398031134,0.11878291536921459,-0.026049561870061227,0.2896649544785516
2018-09-20,16.3621,16.8395,16.3013,16.6572,16.5183,440894.04,0.1388999999999995,0.8409,845746.039,15.487541495954142,15.267286479658456,0.22025501629568645,0.023211353763088312,0.3940873250651963
2018-09-21,16.5965,17.369,16.2232,17.2562,16.6572,467577.0,0.5990000000000002,3.596,908725.953,15.75964280426889,15.414613407091164,0.3450293971777256,0.08757496244601579,0.5149088694634196
2018-09-25,16.4923,16.5097,15.9368,16.2406,17.2562,470276.98,-1.0155999999999992,-5.8854,881489.875,15.833636218996753,15.475797599158485,0.3578386198382688,0.1416276939244664,0.43242185182760484
2018-09-26,16.2319,16.5965,16.0149,16.2666,16.2406,311927.23,0.0259999999999998,0.1601,587275.602,15.900246031458792,15.534375554776375,0.36587047668241723,0.18647625047605657,0.35878845241272134
2018-09-27,16.2232,16.31,16.0236,16.1277,16.2666,179525.33,-0.1388999999999995,-0.8539,333738.728,15.9352389496959,15.578325513681829,0.35691343601407155,0.22056368758365957,0.27269949686082395
2018-09-28,16.1885,16.5444,16.1277,16.2232,16.1277,219158.84,0.0954999999999977,0.5921,412352.994,15.979540649742685,15.626093994149842,0.35344665559284216,0.24714028118549614,0.21261274881469205
2018-10-08,15.6937,15.7458,15.1816,15.3205,16.2232,288118.4,-0.9026999999999994,-5.5643,512808.756,15.878149780551503,15.603457401990596,0.274692378560907,0.2526507006605783,0.044083355800657364
2018-10-09,15.225,15.4073,15.0254,15.1295,15.3205,171133.0,-0.1909999999999989,-1.2467,298810.564,15.762972891235886,15.56834944628759,0.19462344494829686,0.24104524951812203,-0.09284360913965034
2018-10-10,15.1729,15.3552,14.8518,15.3205,15.1295,170975.12,0.1909999999999989,1.2624,298275.412,15.694900138738056,15.549990228044065,0.1449099106939915,0.22181818175329593,-0.15381654211860885
2018-10-11,14.9299,15.0167,13.8883,13.9751,15.3205,320364.49,-1.3453999999999997,-8.7817,535070.305,15.430315502009124,15.433331692633393,-0.003016190624268944,0.17685130727778295,-0.3597349958041038
2018-10-12,13.8883,14.6955,13.8883,14.6174,13.9751,258791.06,0.6423000000000005,4.596,427531.493,15.305251578623105,15.372892307993883,-0.06764072937077792,0.1279528999480708,-0.39118725863769743
2018-10-15,14.6608,14.8518,14.2702,14.3223,14.6174,182662.98,-0.2950999999999997,-2.0188,305518.579,15.154028258834934,15.29507065554989,-0.14104239671495655,0.07415384061546533,-0.43039247466084374
2018-10-16,14.4351,14.6,14.0705,14.1573,14.3223,143562.74,-0.1650000000000009,-1.152,237115.387,15.000685449783406,15.21079134773138,-0.21010589794797419,0.01730189290277743,-0.4548155817015032
2018-10-17,14.4091,14.5566,13.9837,14.3136,14.1573,143177.61,0.1562999999999998,1.104,235703.99,14.894979995970575,15.144332729380908,-0.24935273341033337,-0.03602903235984473,-0.4266474021009773
2018-10-18,14.2268,14.2528,13.8969,14.0966,14.3136,125572.54,-0.2169999999999987,-1.516,204144.54,14.772152304282795,15.066722897574914,-0.29457059329211965,-0.08773734454629972,-0.41366649749163986
2018-10-19,14.1747,14.7563,13.9664,14.6695,14.0966,214799.97,0.5728999999999989,4.0641,357771.899,14.756359642085442,15.03729897923603,-0.2809393371505884,-0.12637774306715746,-0.30912318816686185
2018-10-22,14.8344,15.8934,14.8084,15.6069,14.6695,401615.44,0.9374000000000002,6.3901,715834.416,14.887212004841528,15.079491647440769,-0.19227964259924057,-0.1395581229735741,-0.10544303925133297
2018-10-23,15.7545,15.7632,14.9559,15.0948,15.6069,240533.26,-0.5121000000000002,-3.2812,423227.147,14.919148619481291,15.080625599482193,-0.16147698000090216,-0.1439418943790397,-0.03507017124372491
2018-10-24,15.0948,15.7545,15.0427,15.2858,15.0948,250945.59,0.1910000000000007,1.2653,444288.301,14.975556524176477,15.095823703224253,-0.12026717904777584,-0.13920695131278693,0.03787954453002218
2018-10-25,14.8604,16.0409,14.7476,16.0323,15.2858,405968.98,0.7464999999999993,4.8836,732272.709,15.138132443533943,15.165192317800233,-0.027059874266290862,-0.11677753590348772,0.1794353232743937
2018-10-26,16.0843,16.909,15.7719,16.0496,16.0323,362386.32,0.0173000000000023,0.1079,681783.903,15.278358221451796,15.230703997963179,0.047654223488617475,-0.08389118402506668,0.2630908150273683
2018-10-29,16.284,16.3621,15.3639,15.6677,16.0496,226287.04,-0.3819000000000017,-2.3795,414264.894,15.338256956613058,15.263074072188129,0.0751828844249296,-0.05207637033506742,0.25451850951999405
2018-10-30,15.9021,16.3968,15.5028,16.1798,15.6677,238019.55,0.5121000000000002,3.2685,441971.477,15.467725117134126,15.33097969647049,0.1367454206636367,-0.0143120121353266,0.3021148655979266
2018-10-31,16.1711,16.5531,15.9107,16.3187,16.1798,187119.29,0.1388999999999995,0.8585,350928.378,15.59864432988272,15.404144163398602,0.1945001664841186,0.027450423588562443,0.3340994857911123
2018-11-01,16.9263,17.2562,16.3708,16.4489,16.3187,327484.1,0.1301999999999985,0.7979,631867.697,15.729452894516148,15.481533484628335,0.2479194098878139,0.07154422084841275,0.35275037807880233
2018-11-02,16.935,16.935,15.876,16.2753,16.4489,520154.33,-0.1735999999999968,-1.0554,969265.342,15.813429372282895,15.540331004285495,0.2730983679974006,0.11185505027821033,0.3224866354383806
2018-11-05,16.1885,16.1885,15.7285,15.9107,16.2753,227769.91,-0.3646000000000011,-2.2402,416454.179,15.828394084239374,15.56776574470879,0.26062833953058373,0.141609708128685,0.23803726280379744
2018-11-06,15.9107,16.0757,15.7111,15.9975,15.9107,171709.88,0.0868000000000002,0.5455,315127.893,15.854410378971778,15.599597911767399,0.25481246720437944,0.16425025994382392,0.18112441452111105
2018-11-07,15.9889,16.1277,15.7371,15.8239,15.9975,131135.01,-0.1736000000000004,-1.0852,240333.846,15.849716474514583,15.61621288126611,0.23350359324847325,0.1781009266047538,0.11080533328743891
2018-11-08,15.9715,16.0843,15.633,15.7111,15.8239,142839.78,-0.1128,-0.7128,260756.281,15.828390863050801,15.62324155672788,0.20514930632292128,0.1835106025483873,0.04327740754906795
2018-11-09,15.6243,15.7632,15.3552,15.3899,15.7111,145884.28,-0.3211999999999992,-2.0444,260561.199,15.760930730273754,15.60595699697026,0.1549737333034944,0.17780322869940873,-0.04565899079182867
2018-11-12,15.3205,15.6677,15.2944,15.6156,15.3899,96863.53,0.2256999999999998,1.4665,173570.457,15.738572156385484,15.606671293490981,0.13190086289450242,0.16862275553842748,-0.07344378528785012
2018-11-13,15.3726,15.9975,15.3292,15.8934,15.6156,167575.63,0.2777999999999991,1.779,305394.251,15.76239182463387,15.627910456936094,0.1344813676977754,0.16179447797029708,-0.05462622054504335
2018-11-14,16.0149,16.2753,15.8847,16.1972,15.8934,243898.17,0.3037999999999989,1.9115,453132.35,15.829285390074812,15.670080052718605,0.159205337356207,0.16127664984747908,-0.004142624982544141
2018-11-15,16.1538,16.3361,16.0583,16.2493,16.1972,132060.38,0.0521000000000029,0.3217,246895.992,15.893903022370996,15.712985233998708,0.18091778837228745,0.16520487755244076,0.031425821639693374
2018-11-16,16.2319,16.4489,15.8847,16.2319,16.2493,216527.49,-0.017400000000002,-0.1071,403150.999,15.945902557390841,15.75142336481362,0.19447919257722113,0.17105974055739684,0.04683890403964858
2018-11-19,16.3187,16.9263,16.3187,16.8656,16.2319,360549.78,0.633700000000001,3.904,696408.69,16.087394471638405,15.83395496742002,0.25343950421838457,0.18753569328959438,0.13180762185758038
2018-11-20,16.7093,17.1867,16.3274,16.4402,16.8656,216443.1,-0.4253999999999998,-2.5223,416908.132,16.141672245232495,15.878862006870389,0.26281023836210693,0.20259060230409692,0.12043927211602001
2018-11-21,16.1798,16.8829,16.1798,16.6659,16.4402,218616.79,0.2256999999999998,1.3729,420253.11,16.22232266904288,15.937161117472582,0.2851615515702992,0.21910479215733739,0.13211351882592365
2018-11-22,16.6659,16.7614,16.2059,16.2406,16.6659,171848.23,-0.4253,-2.5519,323119.687,16.22513456611321,15.959638071733872,0.2654964943793363,0.22838313260173718,0.07422672355519827
2018-11-23,16.2406,16.284,15.9281,15.9889,16.2406,120335.65,-0.2517000000000013,-1.5498,222607.428,16.188790786711177,15.961805621975808,0.22698516473536934,0.22810353902846361,-0.0022367485861885528
2018-11-26,16.1451,16.2753,15.876,16.0843,15.9889,110716.06,0.0953999999999997,0.5967,205753.237,16.172715281063304,15.97087927960723,0.2018360014560745,0.2228500315139858,-0.04202806011582261
2018-11-27,16.0843,16.1364,15.8066,15.9455,16.0843,93398.28,-0.1387999999999998,-0.863,171654.347,16.13775908397664,15.968999332969657,0.16875975100698248,0.21203197541258517,-0.08654444881120538
2018-11-28,15.9541,16.4489,15.9107,16.3534,15.9455,155456.76,0.4079000000000015,2.5581,291656.335,16.170934609518696,15.997473456453388,0.17346115306530763,0.20431781094312967,-0.061713315755644094
2018-11-29,16.4663,16.7961,16.0149,16.0757,16.3534,121282.06,-0.2776999999999994,-1.6981,228803.0,16.156283131131204,16.003268015234617,0.15301511589658645,0.19405727193382105,-0.0820843120744692
2018-11-30,16.067,16.3534,15.876,16.3534,16.0757,88762.16,0.2776999999999994,1.7275,165433.131,16.186608803264864,16.029203717809832,0.15740508545503218,0.18672683463806328,-0.0586434983660622
2018-12-03,16.744,16.744,16.0409,16.4489,16.3534,294314.93,0.0954999999999977,0.584,553656.272,16.226961295070268,16.0602923313054,0.16666896376486662,0.18271526046342396,-0.03209259339711468
2018-12-04,16.4142,16.4229,15.7805,15.9975,16.4489,264728.81,-0.4513999999999978,-2.7443,488573.826,16.19165955736715,16.055641047505002,0.13601850986214714,0.1733759103431686,-0.07471480096204292
2018-12-05,15.7805,16.1017,15.7111,16.0062,15.9975,140236.06,0.0086999999999992,0.0544,258395.644,16.163127317772204,16.051978747689816,0.11114857008238843,0.16093044229101258,-0.0995637444172483
2018-12-06,15.7198,15.9715,15.6764,15.7892,16.0062,116061.44,-0.2170000000000005,-1.3557,210808.358,16.105600038114943,16.03251365526835,0.07308638284659352,0.1433616304021288,-0.14055049511107054
2018-12-07,15.7632,15.9975,15.7371,15.8066,15.7892,82829.53,0.0174000000000003,0.1102,151222.642,16.059600032251105,16.015779310433658,0.043820721817446895,0.12345344868519242,-0.15926545373549106
2018-12-10,15.659,15.8153,15.5462,15.5896,15.8066,88362.06,-0.2169999999999987,-1.3728,159380.427,15.987292334981705,15.984210472623756,0.003081862357948495,0.09937913141974365,-0.19259453812359031
2018-12-11,15.5722,15.9368,15.4941,15.9194,15.5896,102680.8,0.3297999999999987,2.1155,187293.772,15.976847360369135,15.979409696873848,-0.0025623365047131585,0.07899083783485229,-0.1631063486791309
2018-12-12,16.1972,16.2927,16.0757,16.1364,15.9194,182281.0,0.2169999999999987,1.3631,339671.538,16.001393920312346,15.991038608216526,0.010355312095819968,0.06526373268704583,-0.10981684118245172
2018-12-13,16.284,16.6746,16.2666,16.501,16.1364,283828.03,0.3646000000000029,2.2595,539780.079,16.078256394110447,16.028813526126413,0.04944286798403397,0.06209955974644346,-0.02531338352481899
2018-12-14,16.4315,16.6833,16.067,16.1364,16.501,192455.26,-0.3646000000000029,-2.2096,360928.437,16.0872015642473,16.036782894561494,0.05041866968580777,0.05976338173431633,-0.018689424097017113
2018-12-17,16.2319,16.3447,15.9541,16.2666,16.1364,133522.36,0.1302000000000021,0.8069,248750.239,16.11480132359387,16.053806383853235,0.060994939740634635,0.06000969333557999,0.0019704928101092894
2018-12-18,16.0757,16.2319,15.633,15.7024,16.2666,163596.62,-0.5641999999999996,-3.4685,299371.885,16.05135496611789,16.027776281345588,0.023578684772303404,0.052723491622924674,-0.05828961370124254
2018-12-19,15.8326,16.093,15.5549,15.5549,15.7024,128730.05,-0.1475000000000008,-0.9393,233953.087,15.97497727902283,15.992748408653323,-0.017771129630492766,0.03862456737224119,-0.11279139400546791
2018-12-20,15.6069,15.8413,15.1035,15.199,15.5549,188879.57,-0.3559000000000001,-2.288,334124.317,15.855596159173164,15.933952230234558,-0.07835607106139442,0.015228439685514066,-0.18716902149381698
2018-12-21,15.1295,15.1816,14.548,14.7563,15.199,257934.81,-0.4427000000000003,-2.9127,436509.464,15.686473673146523,15.846718731698665,-0.16024505855214244,-0.019866259962017234,-0.2807575971802504
2018-12-24,14.6261,14.7563,14.4091,14.7042,14.7563,169755.87,-0.0520999999999993,-0.3531,285642.649,15.535354646508596,15.7620877145358,-0.2267330680272046,-0.06123962157505472,-0.3309868929042998
2018-12-25,14.7389,14.9038,14.4785,14.8344,14.7042,151219.71,0.1302000000000003,0.8855,256934.618,15.427515470122657,15.693370106051667,-0.26585463592900993,-0.10216262444584577,-0.3273840229663283
2018-12-26,14.8431,14.8778,14.6608,14.791,14.8344,86694.65,-0.0434000000000001,-0.2926,147629.58,15.32959001318071,15.626527875973766,-0.29693786279305634,-0.1411176721152879,-0.3116403813555369
2018-12-27,14.9472,15.1642,14.6174,14.7129,14.791,125662.9,-0.0781000000000009,-0.528,215213.632,15.234714626537523,15.558851737012747,-0.324137110475224,-0.1777215597872751,-0.29283110137589774
2018-12-28,14.7129,15.0601,14.6868,15.0601,14.7129,153856.43,0.3472000000000008,2.3598,264258.138,15.207850837839441,15.521907163900691,-0.3140563260612499,-0.20498851304207005,-0.21813562603835968
2019-01-02,15.0167,15.034,14.5653,14.6087,15.0601,137120.28,-0.4513999999999996,-2.9973,232577.828,15.115673785864143,15.454262188796935,-0.3385884029327926,-0.23170849102021457,-0.21375982382515601
2019-01-03,14.5393,14.8431,14.5393,14.6955,14.6087,99177.97,0.0867999999999984,0.5942,168210.864,15.051031664961968,15.398057582219383,-0.3470259172574153,-0.2547719762676547,-0.18450788197952117
2019-01-04,14.6261,15.0948,14.5393,15.0774,14.6955,167989.09,0.3819000000000017,2.5988,288853.326,15.055088331890897,15.374305168721651,-0.31921683683075486,-0.2676609483802747,-0.1031117769009603
2019-01-07,15.2771,15.5809,15.225,15.2944,15.0774,231667.57,0.2169999999999987,1.4392,409942.288,15.09190551159999,15.368386267334863,-0.2764807557348732,-0.2694249098511944,-0.014111691767357604
2019-01-08,15.3812,15.3986,15.1469,15.3118,15.2944,127685.59,0.0174000000000003,0.1138,224950.596,15.125735432892299,15.364194691976724,-0.23845925908442567,-0.2632317796978407,0.04954504122683001
2019-01-09,15.5375,15.5896,15.2771,15.3205,15.3118,159269.27,0.0086999999999992,0.0568,283533.628,15.155699212447331,15.360958048126598,-0.20525883567926684,-0.25163719089412595,0.09275671042971823
2019-01-10,15.1469,15.3031,15.0948,15.1122,15.3205,107226.29,-0.2082999999999994,-1.3596,187705.904,15.149007025916973,15.342531526043146,-0.1935245001261734,-0.24001465274053546,0.09298030522872414
2019-01-11,15.2424,15.3726,15.1382,15.3465,15.1122,107053.77,0.234300000000001,1.5504,188519.422,15.179390560391285,15.342825487076986,-0.16343492668570114,-0.2246987075295686,0.12252756168773493
2019-01-14,15.199,15.3465,14.9733,15.0948,15.3465,99122.68,-0.2517000000000013,-1.6401,172881.595,15.166376628023396,15.324453228774987,-0.15807660075159014,-0.21137428617397294,0.10659537084476561
2019-01-15,15.0427,15.4333,14.7563,15.3986,15.0948,149444.39,0.3038000000000007,2.0126,260845.689,15.202103300635184,15.329945582199061,-0.12784228156387734,-0.19466788525195383,0.133651207376153
2019-01-16,15.2771,15.4854,15.2424,15.3726,15.3986,94531.06,-0.0259999999999998,-0.1688,167337.129,15.228333562075925,15.333105168702833,-0.10477160662690821,-0.17668862952694472,0.14383404580007303
2019-01-17,15.8847,16.1017,15.7024,15.7285,15.3726,388623.19,0.3559000000000001,2.3152,709672.379,15.305282244833474,15.362393674724846,-0.0571114298913713,-0.15277318959983005,0.1913235194169175
2019-01-18,15.8239,15.9889,15.6243,15.9628,15.7285,193926.02,0.2342999999999993,1.4897,353753.884,15.4064388225514,15.40686821733782,-0.0004293947864191239,-0.12230443063714787,0.2437500717014575
2019-01-21,15.9281,16.1191,15.8153,15.9541,15.9628,129802.81,-0.0086999999999992,-0.0545,239016.76,15.490694388312724,15.447403904942426,0.043290483370297395,-0.08918544783565882,0.26495186241191243
2019-01-22,15.8934,16.1277,15.7805,15.8066,15.9541,157190.49,-0.1475000000000008,-0.9245,289410.281,15.539295251649229,15.474011023094839,0.06528422855438976,-0.05829151255764911,0.24715148222407773
2019-01-23,15.85,16.093,15.7545,15.9455,15.8066,150224.48,0.1388999999999995,0.8787,275645.157,15.601788289857039,15.508936132495222,0.09285215736181662,-0.028062778573755966,0.24182987187114519
2019-01-24,16.0496,16.0496,15.6937,15.9715,15.9455,114888.35,0.0260000000000015,0.1631,210605.872,15.65866701449442,15.543200122680762,0.11546689181365721,0.0006431555037266674,0.2296474726198611
2019-01-25,16.0496,16.3534,15.9715,16.2145,15.9715,200373.89,0.2430000000000003,1.5215,374772.847,15.74417978149528,15.592926039519224,0.15125374197605623,0.03076527279819258,0.2409769383557273
2019-01-28,16.2406,16.4923,15.876,15.9975,16.2145,189939.57,-0.2170000000000005,-1.3383,351962.007,15.783152122803699,15.622894481036319,0.16025764176738022,0.056663746592030106,0.20718779035070023
2019-01-29,15.8673,16.3708,15.8673,16.3361,15.9975,159263.82,0.3385999999999978,2.1166,297050.222,15.868221026987746,15.675724519478072,0.19249650750967362,0.08383029877555881,0.21733241746822962
2019-01-30,16.3361,16.7093,16.2493,16.4142,16.3361,232947.65,0.0781000000000027,0.4781,443050.442,15.952217792066554,15.73042640692414,0.2217913851424136,0.11142251604892976,0.22073773818696765
2019-01-31,16.5791,16.7354,16.4315,16.7267,16.4142,180861.05,0.3125,1.9038,346007.56,16.07136890097939,15.804224450855685,0.26714445012370547,0.1425669028638849,0.24915509451964113
2019-02-01,16.8395,16.8656,16.1364,16.5097,16.7267,184317.47,-0.2170000000000023,-1.2973,347762.819,16.13880445467487,15.85648189894045,0.2823225557344191,0.17051803343799177,0.2236090445928547
2019-02-11,16.3361,16.7961,16.284,16.7614,16.5097,186200.84,0.2516999999999996,1.5246,354772.382,16.234588384724887,15.923512869389306,0.3110755153355811,0.19862952981750964,0.2248919710361429
2019-02-12,16.6746,17.126,16.4576,16.7961,16.7614,240277.94,0.0347000000000008,0.207,464517.994,16.320974787074906,15.988148953138246,0.3328258339366599,0.22546879064133968,0.2147140865906404
2019-02-13,16.8048,17.4037,16.7006,17.2648,16.7961,244270.13,0.4687000000000019,2.7905,482113.329,16.466178665986458,16.082715697350228,0.38346296863623053,0.25706762624031787,0.2527906847918253
2019-02-14,17.2214,17.4384,17.0392,17.2301,17.2648,222916.7,-0.0347000000000008,-0.201,441528.465,16.583705025065463,16.167707127176136,0.4159978978893264,0.2888536805701196,0.25428843463841355
2019-02-15,17.178,17.2301,16.6659,16.6746,17.2301,210488.31,-0.5554999999999986,-3.224,410272.338,16.597688867363086,16.20525474738531,0.392434119977775,0.30956976845165074,0.16572870305224852
2019-02-18,16.9263,17.4211,16.9263,17.4037,16.6746,255782.02,0.729099999999999,4.3725,506463.119,16.721690580076455,16.294028469801212,0.4276621102752429,0.33318823681636917,0.18894774691774752
2019-02-19,18.0547,18.1242,17.3169,17.4645,17.4037,720875.01,0.0608000000000004,0.3494,1470337.518,16.835968952372383,16.380730064630754,0.45523888774162913,0.35759836700142117,0.19528104148041592
2019-02-20,17.4818,18.7144,17.4818,18.4453,17.4645,858632.2,0.9807999999999986,5.616,1806902.447,17.083558344315094,16.533661170954403,0.5498971733606908,0.39605812827327513,0.3076780901748313
2019-02-21,18.5582,18.6363,18.0634,18.2717,18.4453,434226.04,-0.1736000000000004,-0.9412,916307.19,17.266349368266617,16.662404787920742,0.6039445803458747,0.4376354186877951,0.33261832331615926
2019-02-22,18.0895,18.2804,17.803,18.1849,18.2717,386311.73,-0.0868000000000002,-0.4751,801795.642,17.407664850071754,16.775182211037727,0.632482639034027,0.4766048627570415,0.311755552553971
2019-02-25,18.1936,19.1398,18.0547,18.9488,18.1849,782495.81,0.7638999999999996,4.2007,1673198.836,17.64476256544533,16.936190936146044,0.7085716292992856,0.5229982160654904,0.37114682646759056
2019-02-26,18.9054,18.9401,18.2804,18.3325,18.9488,552236.75,-0.616299999999999,-3.2524,1180132.561,17.75056832460759,17.039621237172263,0.7109470874353256,0.5605879903394574,0.3007181941917365
2019-02-27,18.3499,19.079,18.3499,18.671,18.3325,619930.08,0.3384999999999998,1.8464,1340344.194,17.89217319774488,17.160464108492835,0.7317090892520461,0.5948122101219752,0.27379375826014196
2019-02-28,18.6623,18.8186,18.3151,18.4019,18.671,264798.39,-0.2690999999999981,-1.4413,565686.312,17.97059270578413,17.25242232267855,0.7181703831055799,0.6194838447186961,0.1973730767737676
2019-03-01,18.4453,18.5148,17.9766,18.4193,18.4019,345746.4,0.0173999999999985,0.0946,726305.527,18.039624597201957,17.338857706183845,0.7007668910181124,0.6357404539785794,0.13005287407906607
2019-03-04,18.4627,19.6692,18.4627,19.053,18.4193,794808.99,0.633700000000001,3.4404,1751412.886,18.195528505324734,17.46583120942949,0.7296972958952459,0.6545318223619127,0.1503309470666665
2019-03-05,19.2352,19.5998,18.7839,18.9401,19.053,534687.26,-0.1128999999999997,-0.5926,1181296.486,18.310077966044005,17.575036305027304,0.7350416610167017,0.6706337900928705,0.1288157418476623
2019-03-06,18.9401,19.0009,18.5755,18.836,18.9401,412739.17,-0.1041000000000025,-0.5496,889705.309,18.39098904819108,17.66844102317343,0.7225480250176517,0.6810166370778268,0.08306277587964983
2019-03-07,18.7926,18.7926,18.2544,18.428,18.836,455664.14,-0.4079999999999977,-2.1661,968608.019,18.39668304077707,17.72470465108651,0.6719783896905618,0.6792089876003738,-0.014461195819624129
2019-03-08,18.2283,18.3238,17.8985,17.994,18.428,295663.52,-0.434000000000001,-2.3551,615211.883,18.334731803734446,17.74465245470973,0.590079349024716,0.6613830598852424,-0.14260742172105267
2019-03-11,17.7423,18.2717,17.369,18.2283,17.994,354918.77,0.234300000000001,1.3021,726468.873,18.318357680082993,17.780478198805305,0.5378794812776881,0.6366823441637316,-0.1976057257720869
2019-03-12,18.2717,18.5148,18.1763,18.4714,18.2283,382775.03,0.2430999999999983,1.3336,810096.237,18.341902652377918,17.831657591486394,0.5102450608915241,0.6113948875092902,-0.20229965323553212
2019-03-13,18.2717,18.8186,18.2717,18.7405,18.4714,406735.34,0.2691000000000016,1.4568,871100.327,18.403225321242854,17.898979251376293,0.5042460698665607,0.5899651239807443,-0.17143810822836714
2019-03-14,18.8012,18.9575,18.237,18.3499,18.7405,224748.52,-0.3905999999999991,-2.0843,478099.076,18.39502142566703,17.93238078831138,0.46264063735564775,0.5645002266557251,-0.20371917860015465
2019-03-15,18.2631,18.7926,18.2631,18.5321,18.3499,264403.14,0.1821999999999981,0.9929,564951.586,18.41611043710287,17.97680443362165,0.43930600348122084,0.5394613820208243,-0.20031075707920687
2019-03-18,18.6189,19.3828,18.2978,19.3134,18.5321,465064.94,0.7813000000000017,4.2159,1013197.493,18.55415498524089,18.07581151261264,0.47834347262825005,0.5272378001423095,-0.09778865502811884
2019-03-19,19.3481,19.5824,18.8794,18.9922,19.3134,341470.78,-0.321200000000001,-1.6631,753926.228,18.62154652597306,18.143692141307998,0.47785438466506136,0.5173611170468598,-0.07901346476359694
2019-03-20,19.0269,19.8342,18.7665,19.6519,18.9922,527237.83,0.6597000000000008,3.4735,1178014.213,18.780062445054128,18.25541124195185,0.5246512031022768,0.5188191342579432,0.011664137688667031
2019-03-21,19.6606,19.9904,19.4002,19.5477,19.6519,328721.6,-0.1042000000000022,-0.5302,745642.44,18.898160530430417,18.351136335140602,0.5470241952898149,0.5244601464643176,0.04512809765099468
2019-03-22,19.4262,19.704,19.0964,19.6345,19.5477,216849.76,0.0868000000000002,0.444,484073.459,19.011443525748813,18.446200310315373,0.5652432154334406,0.5326167602581422,0.06525291035059677
2019-03-25,19.3568,19.3568,18.8186,18.9835,19.6345,398241.85,-0.6509999999999998,-3.3156,875542.372,19.00714452178746,18.48600028732905,0.5211442344584114,0.5303222550981961,-0.018356041279569357
2019-03-26,19.0964,19.5477,18.8099,19.2439,18.9835,397020.75,0.2604000000000006,1.3717,881571.378,19.043568441512466,18.542141006786157,0.5014274347263097,0.5245432910238188,-0.04623171259501824
2019-03-27,19.2613,19.5738,19.079,19.4522,19.2439,248312.33,0.2083000000000012,1.0824,554960.758,19.10643483512593,18.609552784061258,0.49688205106467365,0.5190110430319897,-0.044257983934632206
2019-03-28,19.2873,19.6345,19.2352,19.3568,19.4522,192145.92,-0.0954000000000014,-0.4904,429458.52,19.144952552798863,18.66490442968635,0.480048123112514,0.5112184590480946,-0.06234067187116121
2019-03-29,19.3394,20.0338,19.2352,19.9991,19.3568,473061.29,0.6422999999999988,3.3182,1079805.072,19.276359852368266,18.763733731191063,0.5126261211772025,0.5114999914739162,0.0022522594065725876
2019-04-01,20.138,20.7716,20.0772,20.2248,19.9991,477354.16,0.2256999999999998,1.1286,1119397.383,19.42227372123469,18.871960862213946,0.5503128590207425,0.5192625649832815,0.062100588074921914
2019-04-02,20.381,20.4157,20.0338,20.2074,20.2248,306629.5,-0.0173999999999985,-0.086,712893.375,19.543062379506278,18.97088227982773,0.5721800996785475,0.5298460719223348,0.08466805551242551
2019-04-03,20.3029,20.5807,19.9991,20.4765,20.2074,284877.76,0.2691000000000016,1.3317,666359.911,19.686668167274544,19.08240951835901,0.6042586489155326,0.5447285873209744,0.1190601231891164
2019-04-04,20.4765,21.006,20.4157,20.7456,20.4765,344710.98,0.2690999999999981,1.3142,821378.671,19.849580756924613,19.20560881329538,0.6439719436292322,0.564577258582626,0.15878937009321237
2019-04-08,20.9192,21.3272,20.5286,20.6761,20.7456,313026.19,-0.0694999999999979,-0.335,752960.126,19.976737563551595,19.31453408638461,0.6622034771669831,0.5841025022994975,0.15620194973497137
2019-04-09,20.8237,20.9452,20.3984,20.7543,20.6761,302847.81,0.0781999999999989,0.3782,718300.926,20.096362553774426,19.421183413319085,0.6751791404553416,0.6023178299306663,0.14572262104935052
2019-04-10,20.7629,20.789,20.1901,20.3029,20.7543,232520.49,-0.4513999999999996,-2.175,545044.473,20.12813754550144,19.486495753073225,0.6416417924282136,0.6101826224301758,0.06291833999607555
2019-04-11,20.3029,20.5893,19.6519,19.704,20.3029,285790.84,-0.5989000000000004,-2.9498,656959.01,20.062885615424296,19.502607178771505,0.5602784366527906,0.6002017852746988,-0.07984669724381632
2019-04-12,19.8255,20.0165,19.487,19.6432,19.704,182101.57,-0.0608000000000004,-0.3086,414402.507,19.998318597666714,19.513021461825467,0.4852971358412468,0.5772208553880084,-0.1838474390935232
2019-04-15,19.9644,20.3203,19.6606,19.6953,19.6432,368489.91,0.0520999999999993,0.2652,846924.861,19.951700351871835,19.52652357576432,0.4251767761075165,0.54681203953191,-0.24327052684878714
