,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,value
452,002475.SZ,20200226,38.1441,38.3738,35.9927,36.452,39.0782,-2.6262000000000043,-6.7204,960565.28,4683381.281
453,002475.SZ,20200225,37.8761,39.4151,37.0952,39.0782,39.0476,0.03059999999999974,0.0784,936914.61,4692685.351
454,002475.SZ,20200224,38.2896,39.5299,37.5546,39.0476,38.5499,0.4977000000000018,1.2911,776498.94,3913780.282
455,002475.SZ,20200221,37.4397,39.3002,37.2713,38.5499,38.0522,0.4977000000000018,1.3079,817228.94,4123627.845
456,002475.SZ,20200220,35.9467,38.3968,35.9467,38.0522,35.2806,2.7715999999999994,7.8559,1160171.44,5641463.118
457,002475.SZ,20200219,34.5686,36.3831,34.3389,35.2806,35.1045,0.17609999999999815,0.5016,911998.87,4229369.375
458,002475.SZ,20200218,35.2194,35.3036,34.1475,35.1045,35.3419,-0.23740000000000094,-0.6717,905737.26,4110283.541
459,002475.SZ,20200217,34.0326,35.3878,34.0173,35.3419,33.9637,1.3781999999999996,4.0579,845440.25,3844669.787
460,002475.SZ,20200214,33.4125,34.6834,33.4125,33.9637,33.7647,0.19900000000000517,0.5894,571538.16,2551116.064
461,002475.SZ,20200213,34.4537,34.8365,33.6881,33.7647,34.5303,-0.7655999999999992,-2.2172,643390.59,2872868.682
462,002475.SZ,20200212,34.4537,34.7906,33.9637,34.5303,34.8365,-0.306200000000004,-0.879,732762.97,3285217.323
463,002475.SZ,20200211,32.9225,35.4797,32.7693,34.8365,33.0909,1.7456000000000031,5.2752,1073094.37,4803567.238
464,002475.SZ,20200210,31.7893,33.1828,31.529,33.0909,32.754,0.3369,1.0286,796363.92,3370483.356
465,002475.SZ,20200207,33.6115,33.6115,32.2334,32.754,34.0939,-1.3399,-3.93,1097289.75,4702691.453
466,002475.SZ,20200206,33.9178,34.6451,33.0373,34.0939,34.1551,-0.06119999999999948,-0.1792,832351.75,3665773.84
467,002475.SZ,20200205,33.8259,35.9697,33.6881,34.1551,34.1168,0.03829999999999956,0.1123,950859.61,4316523.325
468,002475.SZ,20200204,31.8352,34.1168,31.7817,34.1168,31.1615,2.9552999999999976,9.4838,1065875.44,4591291.646
469,002475.SZ,20200203,31.1155,32.6468,31.1155,31.1615,34.5686,-3.4071000000000033,-9.8561,1184279.27,4878573.72
470,002475.SZ,20200123,35.2194,35.8855,33.7647,34.5686,36.1381,-1.569499999999998,-4.3431,760077.49,3457704.679
471,002475.SZ,20200122,33.3053,36.3908,32.6774,36.1381,33.78,2.3581000000000003,6.9808,695121.11,3121117.787
472,002475.SZ,20200121,33.3053,33.9178,32.999,33.78,33.3818,0.3982000000000028,1.1929,531395.68,2327388.187
473,002475.SZ,20200120,32.0113,33.9025,32.0113,33.3818,32.0802,1.3016000000000005,4.0573,756047.81,3296515.63
474,002475.SZ,20200117,32.7081,33.0296,31.7663,32.0802,32.7693,-0.6891000000000034,-2.1029,668548.3,2831071.595
475,002475.SZ,20200116,32.9225,33.1521,32.509,32.7693,33.4584,-0.6890999999999963,-2.0596,704863.9,3018191.666
476,002475.SZ,20200115,32.0037,33.4584,31.7663,33.4584,32.0267,1.4316999999999993,4.4703,545168.41,2318952.838
477,002475.SZ,20200114,32.1492,33.0603,31.8429,32.0267,31.7587,0.26799999999999713,0.8439,564729.8,2379000.336
478,002475.SZ,20200113,30.6179,32.0802,30.1662,31.7587,30.4188,1.3399,4.4048,673723.75,2750553.113
479,002475.SZ,20200110,30.8782,31.0696,30.2963,30.4188,30.5949,-0.17609999999999815,-0.5756,531654.6,2126307.36
480,002475.SZ,20200109,28.7727,30.8476,28.7727,30.5949,28.6043,1.9906000000000006,6.9591,886439.27,3474672.205
481,002475.SZ,20200108,28.8646,29.2857,28.566,28.6043,29.324,-0.7197000000000031,-2.4543,437550.87,1649761.302
482,002475.SZ,20200107,29.1938,29.4924,28.788,29.324,29.1708,0.15320000000000178,0.5252,439449.58,1671789.012
483,002475.SZ,20200106,28.3286,29.6685,28.1755,29.1708,28.5353,0.6355000000000004,2.2271,747446.66,2847963.487
484,002475.SZ,20200103,28.9411,29.5154,28.4052,28.5353,28.788,-0.2527000000000008,-0.8778,534347.15,2013648.744
485,002475.SZ,20200102,28.3286,29.056,27.831,28.788,27.9458,0.8422000000000018,3.0137,759306.75,2840896.081
486,002475.SZ,20191231,27.1189,28.0224,27.073,27.9458,26.9428,1.0030000000000001,3.7227,780329.86,2812148.328
487,002475.SZ,20191230,26.9198,27.1802,26.1925,26.9428,27.0883,-0.14550000000000196,-0.5371,594246.24,2078217.794
488,002475.SZ,20191227,27.1802,27.4864,26.8586,27.0883,27.0806,0.007699999999999818,0.0284,485094.33,1723907.726
489,002475.SZ,20191226,27.0194,27.6778,26.8356,27.0806,27.1802,-0.0995999999999988,-0.3664,439029.93,1559653.481
490,002475.SZ,20191225,27.0653,27.7008,27.027,27.1802,27.2184,-0.03819999999999979,-0.1403,425541.03,1522808.296
491,002475.SZ,20191224,27.1189,27.3716,26.828,27.2184,27.0959,0.12249999999999872,0.4521,299262.62,1062477.62
492,002475.SZ,20191223,27.0194,27.5477,26.7744,27.0959,27.54,-0.44409999999999883,-1.6126,472954.48,1679199.836
493,002475.SZ,20191220,27.7161,27.8922,27.1036,27.54,27.6395,-0.09950000000000259,-0.36,628721.04,2252500.886
494,002475.SZ,20191219,27.8386,27.8692,27.3333,27.6395,27.9841,-0.3445999999999998,-1.2314,454714.4,1636794.343
495,002475.SZ,20191218,28.7114,28.7114,27.8386,27.9841,28.8722,-0.8880999999999979,-3.076,740031.16,2733239.226
496,002475.SZ,20191217,28.1449,28.9411,27.8539,28.8722,28.298,0.5742000000000012,2.0291,796602.09,2950040.58
497,002475.SZ,20191216,28.1066,28.5277,27.7008,28.298,28.0989,0.19909999999999783,0.7086,665129.04,2441938.831
498,002475.SZ,20191213,27.7927,28.1066,27.2184,28.0989,27.1955,0.9034000000000013,3.3219,850231.06,3084942.04
499,002475.SZ,20191212,27.3869,27.7544,27.0577,27.1955,27.4022,-0.20670000000000144,-0.7543,567769.74,2026123.665
500,002475.SZ,20191211,27.7927,28.076,27.1878,27.4022,28.1908,-0.7885999999999989,-2.7974,691860.37,2486517.407
501,002475.SZ,20191210,27.762,28.4128,27.0959,28.1908,27.8386,0.35219999999999985,1.2651,660895.5,2412572.914
502,002475.SZ,20191209,28.6119,28.7574,27.7391,27.8386,28.5583,-0.7196999999999996,-2.5201,711010.89,2605592.887
503,002475.SZ,20191206,27.5783,28.7038,27.4405,28.5583,27.6013,0.9570000000000007,3.4672,812271.61,2985289.848
504,002475.SZ,20191205,26.7055,27.9075,26.2844,27.6013,26.2997,1.301599999999997,4.9491,1139642.01,4070146.742
505,002475.SZ,20191204,25.2661,26.4145,25.1512,26.2997,25.6642,0.6355000000000004,2.4762,702309.68,2391524.986
506,002475.SZ,20191203,25.802,26.0776,25.0364,25.6642,25.8403,-0.17609999999999815,-0.6815,575431.12,1917948.939
507,002475.SZ,20191202,25.8862,26.3456,25.6106,25.8403,26.0547,-0.21440000000000126,-0.8229,506856.79,1719974.618
508,002475.SZ,20191129,26.292,26.292,25.044,26.0547,26.292,-0.23730000000000118,-0.9026,607463.76,2042547.957
509,002475.SZ,20191128,26.6825,26.7514,25.9322,26.292,26.4758,-0.18379999999999797,-0.6942,565401.78,1946611.845
510,002475.SZ,20191127,25.6489,26.9505,25.044,26.4758,25.4958,0.9800000000000004,3.8438,1015625.32,3487105.761
511,002475.SZ,20191126,25.4192,25.9934,25.044,25.4958,24.845,0.6508000000000003,2.6194,739011.41,2465605.458
512,002475.SZ,20191125,25.1129,25.3273,23.9492,24.845,25.2508,-0.4058000000000028,-1.6071,846721.46,2727338.999
513,002475.SZ,20191122,26.4222,26.6748,24.9675,25.2508,26.5217,-1.2708999999999975,-4.7919,1061604.3,3550009.757
514,002475.SZ,20191121,26.3226,26.8739,26.2461,26.5217,26.5677,-0.045999999999999375,-0.1731,381675.54,1321450.373
515,002475.SZ,20191120,26.9352,27.3639,26.5677,26.5677,27.1189,-0.5512000000000015,-2.0325,519118.22,1827558.492
516,002475.SZ,20191119,26.3609,27.2414,25.9705,27.1189,26.2691,0.8497999999999983,3.235,617150.48,2159676.742
517,002475.SZ,20191118,26.5753,26.7437,25.802,26.2691,26.6136,-0.34450000000000003,-1.2945,475755.81,1632650.128
518,002475.SZ,20191115,26.6672,27.1802,26.5753,26.6136,26.9428,-0.3291999999999966,-1.2218,443240.96,1552225.563
519,002475.SZ,20191114,26.6519,27.4099,26.338,26.9428,26.9428,0.0,0.0,663235.9,2323081.987
520,002475.SZ,20191113,26.0317,26.9505,25.7637,26.9428,25.9781,0.964699999999997,3.7135,791714.89,2740480.105
521,002475.SZ,20191112,26.1848,26.4069,25.2661,25.9781,26.1695,-0.19139999999999802,-0.7314,654471.57,2196180.092
522,002475.SZ,20191111,26.338,26.8739,25.802,26.1695,26.3839,-0.21440000000000126,-0.8126,490491.04,1682731.46
523,002475.SZ,20191108,26.5523,27.2874,26.3226,26.3839,26.3303,0.053599999999999426,0.2036,631201.38,2204406.368
524,002475.SZ,20191107,25.9551,26.5983,25.7714,26.3303,26.2155,0.11480000000000246,0.4379,484904.87,1660235.871
525,002475.SZ,20191106,26.2691,26.56,25.802,26.2155,26.6136,-0.398100000000003,-1.4959,651665.84,2226664.152
526,002475.SZ,20191105,25.1895,26.6212,24.8986,26.6136,25.1436,1.4700000000000024,5.8464,897325.94,3024607.703
527,002475.SZ,20191104,25.1512,25.7637,24.6306,25.1436,25.1206,0.022999999999999687,0.0916,787919.36,2593821.012
528,002475.SZ,20191101,24.355,25.289,24.332,25.1206,24.355,0.7655999999999992,3.1435,774818.54,2525028.422
529,002475.SZ,20191031,25.7255,26.1083,24.3167,24.355,25.9169,-1.5618999999999978,-6.0266,1024100.35,3340454.294
530,002475.SZ,20191030,24.9598,25.9551,24.4162,25.9169,25.4039,0.5129999999999981,2.0194,651043.05,2139956.561
531,002475.SZ,20191029,24.6536,25.557,24.5387,25.4039,24.554,0.8499000000000017,3.4614,698181.68,2292148.917
532,002475.SZ,20191028,24.2937,24.8067,24.0564,24.554,24.4698,0.08419999999999916,0.3441,591359.68,1882351.47
533,002475.SZ,20191025,23.352,24.6153,23.107,24.4698,23.3596,1.110199999999999,4.7526,619485.01,1920761.484
534,002475.SZ,20191024,23.3979,23.574,22.9692,23.3596,23.2984,0.06119999999999948,0.2627,467333.06,1420958.444
535,002475.SZ,20191023,23.1988,23.9032,22.9079,23.2984,22.8773,0.42109999999999914,1.8407,781656.97,2388598.316
536,002475.SZ,20191022,22.8926,23.4898,22.7854,22.8773,22.2035,0.6738000000000035,3.0347,969401.34,2923943.935
537,002475.SZ,20191021,21.9738,22.4562,21.568,22.2035,22.2112,-0.007700000000003371,-0.0347,443398.91,1274955.191
538,002475.SZ,20191018,22.5863,22.7854,21.9509,22.2112,22.5098,-0.29859999999999687,-1.3265,487184.65,1417307.124
539,002475.SZ,20191017,21.5527,22.7165,21.4072,22.5098,21.323,1.186799999999998,5.5658,797879.0,2322583.795
540,002475.SZ,20191016,21.6523,22.0044,21.3077,21.323,21.5604,-0.23740000000000094,-1.1011,348866.82,982923.365
541,002475.SZ,20191015,21.591,21.8743,21.346,21.5604,21.7441,-0.1836999999999982,-0.8448,470223.77,1327330.309
542,002475.SZ,20191014,21.591,22.0351,21.4762,21.7441,20.8254,0.9187000000000012,4.4114,804579.35,2285752.59
543,002475.SZ,20191011,20.9019,21.1316,20.6186,20.8254,20.7105,0.11489999999999867,0.5548,594103.76,1624272.147
544,002475.SZ,20191010,19.8607,20.7258,19.5467,20.7105,19.8683,0.8421999999999983,4.2389,664828.6,1762766.968
545,002475.SZ,20191009,19.7535,20.0368,18.6816,19.8683,20.0597,-0.19139999999999802,-0.9542,1003475.64,2531319.618
546,002475.SZ,20191008,20.8254,20.8483,19.6463,20.0597,20.4885,-0.42879999999999896,-2.0929,581189.91,1541959.005
547,002475.SZ,20190930,21.1163,21.3766,20.4425,20.4885,21.3613,-0.8728000000000016,-4.0859,609737.63,1657987.968
548,002475.SZ,20190927,20.0214,21.3766,20.0214,21.3613,19.9985,1.3628,6.8145,838420.29,2274406.341
549,002475.SZ,20190926,20.4732,20.5421,19.6616,19.9985,20.32,-0.32150000000000034,-1.5822,534921.03,1405946.537
550,002475.SZ,20190925,20.7488,20.7871,20.0444,20.32,20.8483,-0.528299999999998,-2.534,663291.7,1763818.056
551,002475.SZ,20190924,21.0704,21.3613,20.8177,20.8483,21.3383,-0.490000000000002,-2.2963,600343.14,1648921.34
552,002475.SZ,20190923,21.0933,21.6905,20.7182,21.3383,21.2158,0.12249999999999872,0.5774,715247.59,1987316.797
553,002475.SZ,20190920,20.7565,21.6982,20.611,21.2158,20.7488,0.4670000000000023,2.2507,831033.87,2299442.385
554,002475.SZ,20190919,20.6799,20.8943,20.4502,20.7488,20.6722,0.07659999999999911,0.3705,640902.75,1727839.802
555,002475.SZ,20190918,20.0597,20.8483,19.6769,20.6722,19.9602,0.7119999999999997,3.5671,769298.8,2044596.084
556,002475.SZ,20190917,19.7764,20.4655,19.6463,19.9602,19.9066,0.053599999999999426,0.2693,826978.46,2168216.182
557,002475.SZ,20190916,19.2941,19.9066,18.8653,19.9066,19.0491,0.8575000000000017,4.5015,867111.4,2218141.837
558,002475.SZ,20190912,18.9266,19.1103,18.6127,19.0491,18.6586,0.3904999999999994,2.0929,432122.47,1065683.785
559,002475.SZ,20190911,19.3553,19.5314,18.6127,18.6586,19.3477,-0.6890999999999998,-3.5617,765683.79,1897093.274
560,002475.SZ,20190910,19.9143,19.9372,19.2788,19.3477,19.9602,-0.6125000000000007,-3.0686,637332.27,1622135.971
561,002475.SZ,20190909,19.9602,20.1286,19.3324,19.9602,19.6233,0.3369,1.7168,752615.82,1941907.091
562,002475.SZ,20190906,19.608,20.32,19.2099,19.6233,19.5544,0.0688999999999993,0.3524,684984.6,1769630.953
563,002475.SZ,20190905,19.3017,20.2588,18.9496,19.5544,19.2175,0.3369,1.7531,890313.91,2280738.546
564,002475.SZ,20190904,19.4089,19.7688,18.9113,19.2175,19.6003,-0.3827999999999996,-1.953,618073.7,1554433.707
565,002475.SZ,20190903,19.141,19.6386,18.9878,19.6003,18.9419,0.6584000000000003,3.4759,793243.98,2005086.048
566,002475.SZ,20190902,18.5897,19.2175,18.4136,18.9419,18.7428,0.1991000000000014,1.0623,630304.91,1550619.125
567,002475.SZ,20190830,19.2022,19.2711,18.3753,18.7428,19.0721,-0.3292999999999999,-1.7266,680094.08,1670429.175
568,002475.SZ,20190829,18.9878,19.2635,18.7658,19.0721,18.9878,0.08429999999999893,0.444,404321.68,1005604.915
569,002475.SZ,20190828,19.1869,19.3553,18.7964,18.9878,19.3171,-0.3292999999999999,-1.7047,499481.06,1239634.657
570,002475.SZ,20190827,19.4089,19.8607,19.1486,19.3171,19.2481,0.06899999999999906,0.3585,608626.58,1543490.601
571,002475.SZ,20190826,18.9878,19.5467,18.9189,19.2481,19.6539,-0.4057999999999993,-2.0647,826816.71,2069865.942
572,002475.SZ,20190823,18.7275,19.6769,18.4595,19.6539,18.6892,0.9647000000000006,5.1618,721821.76,1803033.584
573,002475.SZ,20190822,19.0491,19.0644,18.383,18.6892,19.0797,-0.3904999999999994,-2.0467,657567.62,1603549.042
574,002475.SZ,20190821,18.383,19.8683,18.3753,19.0797,19.4702,-0.3904999999999994,-2.0056,1076234.94,2687746.559
575,002475.SZ,20190820,18.5667,19.4778,18.5667,19.4702,18.5514,0.9187999999999974,4.9527,764699.89,1899982.383
576,002475.SZ,20190819,18.4519,19.2099,17.9772,18.5514,17.9925,0.5589000000000013,3.1063,844359.94,2050116.124
577,002475.SZ,20190816,17.9159,18.4366,17.8087,17.9925,18.1073,-0.1147999999999989,-0.634,669979.22,1584919.627
578,002475.SZ,20190815,16.8823,18.1456,16.6526,18.1073,17.1503,0.9569999999999972,5.5801,761355.2,1731639.311
579,002475.SZ,20190814,17.4259,17.9542,17.0814,17.1503,16.8823,0.2680000000000007,1.5875,982334.35,2252288.767
580,002475.SZ,20190813,16.7292,17.2728,16.6373,16.8823,17.0355,-0.15319999999999823,-0.8993,659371.51,1459781.09
581,002475.SZ,20190812,16.0784,17.0737,16.0554,17.0355,16.0708,0.9647000000000006,6.0028,757491.62,1641817.978
582,002475.SZ,20190809,16.5837,16.9359,15.9329,16.0708,16.4842,-0.4134000000000029,-2.5079,621376.51,1327316.31
583,002475.SZ,20190808,15.7568,16.5454,15.6573,16.4842,15.6803,0.8039000000000005,5.1268,553452.38,1169387.579
584,002475.SZ,20190807,15.864,16.0401,15.6037,15.6803,15.7109,-0.03059999999999974,-0.1948,471374.91,974874.581
585,002475.SZ,20190806,14.9912,15.8717,14.7692,15.7109,15.4889,0.2220000000000013,1.4333,767049.38,1531787.169
586,002475.SZ,20190805,15.9176,16.1473,15.4429,15.4889,16.1473,-0.6584000000000021,-4.0775,707288.21,1455781.372
587,002475.SZ,20190802,15.6956,16.3004,15.4506,16.1473,16.6833,-0.5359999999999978,-3.2128,1030915.32,2138167.006
588,002475.SZ,20190801,16.4612,16.6909,16.3004,16.6833,16.5378,0.1454999999999984,0.8798,451238.39,972977.257
589,002475.SZ,20190731,16.5225,16.6603,16.4306,16.5378,16.4995,0.03829999999999956,0.2321,414316.24,894071.763
590,002475.SZ,20190730,16.6833,16.7905,16.3693,16.4995,16.7139,-0.2143999999999977,-1.2828,588205.3,1268103.5
591,002475.SZ,20190729,16.9436,17.3494,16.4689,16.7139,16.7905,-0.07660000000000267,-0.4562,688666.07,1512985.543
592,002475.SZ,20190726,16.5378,17.0125,16.3464,16.7905,16.6067,0.18380000000000152,1.1068,599894.68,1308670.253
593,002475.SZ,20190725,16.4536,16.8287,16.377,16.6067,16.2468,0.35989999999999966,2.2152,831687.06,1804487.569
594,002475.SZ,20190724,15.619,16.4459,15.619,16.2468,15.5961,0.6507000000000005,4.1722,762121.27,1609336.018
595,002475.SZ,20190723,15.2898,15.5961,15.1979,15.5961,15.3128,0.28330000000000055,1.8501,279873.07,564888.25
596,002475.SZ,20190722,15.42,15.5118,15.1367,15.3128,15.3128,0.0,0.0,192478.19,385917.677
597,002475.SZ,20190719,15.4659,15.6037,15.2668,15.3128,15.3434,-0.030600000000001515,-0.1994,254425.47,511960.302
598,002475.SZ,20190718,15.5731,15.6114,15.3128,15.3434,15.7568,-0.4133999999999993,-2.6236,296165.43,596684.306
599,002475.SZ,20190717,15.3817,15.8334,15.2209,15.7568,15.4046,0.35219999999999985,2.2863,383670.19,784485.444
600,002475.SZ,20190716,15.3893,15.6956,15.2209,15.4046,15.5118,-0.10719999999999885,-0.6911,401867.46,809332.916
601,002475.SZ,20190715,14.884,15.5118,14.5854,15.5118,14.9299,0.5818999999999992,3.8975,491125.42,974738.916
602,002475.SZ,20190712,15.0065,15.0601,14.7003,14.9299,14.9299,0.0,0.0,233522.44,455230.912
603,002475.SZ,20190711,15.4353,15.4429,14.7998,14.9299,15.2209,-0.29100000000000037,-1.9118,398051.18,783513.084
604,002475.SZ,20190710,15.1596,15.5118,15.152,15.2209,15.0065,0.21439999999999948,1.4287,543568.2,1086058.874
605,002475.SZ,20190709,14.8917,15.129,14.7385,15.0065,14.9759,0.030600000000001515,0.2043,353429.09,690629.29
606,002475.SZ,20190708,14.9759,15.2745,14.616,14.9759,15.152,-0.17609999999999992,-1.1622,491430.8,959941.585
607,002475.SZ,20190705,15.1596,15.3128,14.9453,15.152,15.0218,0.13019999999999854,0.8667,378430.06,748165.395
608,002475.SZ,20190704,15.2451,15.2804,14.8455,15.0218,15.1511,-0.12929999999999886,-0.8534,295022.31,753384.954
609,002475.SZ,20190703,15.8035,15.8035,14.9572,15.1511,15.8505,-0.6994000000000007,-4.4125,581378.05,1508432.732
610,002475.SZ,20190702,16.0444,16.162,15.6389,15.8505,16.0268,-0.17630000000000123,-1.1,538923.43,1453392.486
611,002475.SZ,20190701,15.5743,16.0268,15.5625,16.0268,14.5693,1.4575000000000014,10.0039,925335.71,2502000.294
612,002475.SZ,20190628,14.7867,14.7926,14.3401,14.5693,14.7515,-0.18219999999999992,-1.2351,297407.35,734859.755
613,002475.SZ,20190627,14.0756,14.7867,14.0639,14.7515,13.8699,0.8816000000000006,6.3562,541804.61,1342250.833
614,002475.SZ,20190626,13.435,13.9581,13.341,13.8699,13.4526,0.4172999999999991,3.102,382816.42,896836.169
615,002475.SZ,20190625,13.6231,13.7406,13.2646,13.4526,13.7524,-0.2997999999999994,-2.18,318253.24,728231.652
616,002475.SZ,20190624,13.8934,14.0227,13.5761,13.7524,13.9757,-0.22330000000000005,-1.5978,294438.18,689516.185
617,002475.SZ,20190621,13.9287,14.3283,13.9169,13.9757,13.9228,0.05289999999999928,0.38,392744.64,943255.855
618,002475.SZ,20190620,13.3997,14.0639,13.2881,13.9228,13.4644,0.45840000000000103,3.4045,556755.94,1301852.151
619,002475.SZ,20190619,13.7876,13.7935,13.3997,13.4644,12.5476,0.9168000000000003,7.3066,787414.67,1818545.888
620,002475.SZ,20190618,12.4359,12.6181,12.2361,12.5476,12.3654,0.18219999999999992,1.4735,219862.94,467067.333
621,002475.SZ,20190617,12.7415,12.7415,12.289,12.3654,12.7004,-0.33500000000000085,-2.6377,358487.43,759536.564
622,002475.SZ,20190614,12.959,13.0295,12.6592,12.7004,12.9061,-0.20570000000000022,-1.5938,242131.11,527439.054
623,002475.SZ,20190613,13.3586,13.4703,12.8884,12.9061,13.3527,-0.4466000000000001,-3.3446,384808.62,852796.367
624,002475.SZ,20190612,13.3762,13.5232,13.2587,13.3527,13.4526,-0.09989999999999988,-0.7426,183217.53,417630.791
625,002475.SZ,20190611,13.0412,13.6054,12.812,13.4526,13.0471,0.40549999999999997,3.108,388843.09,880713.106
626,002475.SZ,20190610,12.4359,13.1705,12.4359,13.0471,12.4712,0.5759000000000007,4.6178,370843.36,813865.594
627,002475.SZ,20190606,13.0001,13.0177,12.4065,12.4712,12.9002,-0.42900000000000027,-3.3255,259008.1,555254.741
628,002475.SZ,20190605,12.8943,13.0589,12.6886,12.9002,12.6592,0.24099999999999966,1.9038,319456.57,700736.948
629,002475.SZ,20190604,12.7827,12.9296,12.5241,12.6592,12.8003,-0.14109999999999978,-1.1023,360873.79,781937.448
630,002475.SZ,20190603,12.6063,13.0236,12.2478,12.8003,12.6122,0.18810000000000038,1.4914,409483.03,882861.409
631,002475.SZ,20190531,12.4594,12.8943,12.2831,12.6122,12.5064,0.10580000000000034,0.846,374561.23,807570.017
632,002475.SZ,20190530,12.477,12.5476,12.0245,12.5064,12.4829,0.023499999999998522,0.1883,326396.97,682729.579
633,002475.SZ,20190529,12.3419,12.6534,12.2949,12.4829,12.6181,-0.13519999999999932,-1.0715,344183.35,730932.542
634,002475.SZ,20190528,12.0245,12.6475,12.0128,12.6181,12.1068,0.5113000000000003,4.2232,586350.13,1239823.783
635,002475.SZ,20190527,12.1538,12.2655,11.6895,12.1068,11.9892,0.11759999999999948,0.9809,556281.68,1137948.683
636,002475.SZ,20190524,11.7365,12.1538,11.7248,11.9892,11.7483,0.2408999999999999,2.0505,480565.1,981438.573
637,002475.SZ,20190523,12.4594,12.4594,11.4956,11.7483,12.4947,-0.7463999999999995,-5.9737,748969.25,1506981.28
638,002475.SZ,20190522,12.5064,12.9413,12.3066,12.4947,12.5006,-0.00590000000000046,-0.0472,452878.42,972367.457
639,002475.SZ,20190521,12.0186,12.5182,11.9305,12.5006,11.7542,0.7463999999999995,6.3501,720523.82,1508362.723
640,002475.SZ,20190520,12.577,12.577,11.3722,11.7542,12.6005,-0.8462999999999994,-6.7164,919026.91,1835056.424
641,002475.SZ,20190517,13.0765,13.3704,12.4653,12.6005,13.194,-0.5935000000000006,-4.4983,646736.84,1421723.162
642,002475.SZ,20190516,13.7641,13.7818,12.9883,13.194,13.8346,-0.6405999999999992,-4.6304,602222.49,1354920.031
643,002475.SZ,20190515,13.5584,14.058,13.3469,13.8346,13.3527,0.48189999999999955,3.609,431796.4,1002141.301
644,002475.SZ,20190514,13.3292,13.6113,13.1764,13.3527,13.6054,-0.25269999999999904,-1.8574,466297.12,1064101.09
645,002475.SZ,20190513,14.1755,14.4047,13.3116,13.6054,14.5634,-0.9580000000000002,-6.5781,628411.15,1482019.738
646,002475.SZ,20190510,13.8405,14.6222,13.8346,14.5634,13.5584,1.004999999999999,7.4124,489065.86,1189408.447
647,002475.SZ,20190509,13.4644,13.8464,13.4644,13.5584,13.7054,-0.14699999999999847,-1.0726,312155.63,724800.065
648,002475.SZ,20190508,13.5173,14.2519,13.5173,13.7054,14.2108,-0.5054000000000016,-3.5565,377684.86,889806.027
649,002475.SZ,20190507,13.6936,14.3871,13.388,14.2108,13.7994,0.41140000000000043,2.9813,588033.97,1391492.957
650,002475.SZ,20190506,14.2225,14.534,13.7994,13.7994,15.3333,-1.5338999999999992,-10.0037,476052.28,1135733.015
651,002475.SZ,20190430,15.3744,15.6213,15.1981,15.3333,15.3921,-0.05879999999999974,-0.382,233300.87,608768.758
652,002475.SZ,20190429,15.4273,15.7917,15.1746,15.3921,15.3157,0.07639999999999958,0.4988,339999.77,896909.634
653,002475.SZ,20190426,15.6918,15.7447,15.204,15.3157,15.8387,-0.5229999999999997,-3.302,366615.25,961753.17
654,002475.SZ,20190425,15.8916,16.0621,15.6977,15.8387,15.8975,-0.05880000000000152,-0.3699,302171.59,815323.201
655,002475.SZ,20190424,15.8564,15.9563,15.4038,15.8975,15.633,0.26450000000000173,1.6919,374352.41,1001491.509
656,002475.SZ,20190423,15.827,15.9857,15.4861,15.633,15.2863,0.34669999999999845,2.268,608735.41,1627726.798
657,002475.SZ,20190422,15.633,16.015,15.2275,15.2863,15.5743,-0.2879999999999985,-1.8492,409266.7,1086000.814
658,002475.SZ,20190419,15.398,15.5743,15.2334,15.5743,15.3098,0.26449999999999996,1.7277,242235.56,633918.847
659,002475.SZ,20190418,15.6801,15.827,15.3098,15.3098,15.6272,-0.317400000000001,-2.0311,298208.13,784435.724
660,002475.SZ,20190417,15.5919,15.9563,15.4567,15.6272,15.3216,0.3056000000000001,1.9946,628981.42,1681780.011
661,002475.SZ,20190416,14.487,15.3216,14.487,15.3216,14.4047,0.9169,6.3653,509050.88,1294087.665
662,002475.SZ,20190415,14.9513,14.9807,14.3753,14.4047,14.6809,-0.27619999999999933,-1.8814,233876.2,588025.195
663,002475.SZ,20190412,14.393,14.775,14.3166,14.6809,14.2989,0.3819999999999997,2.6715,215283.66,532997.163
664,002475.SZ,20190411,14.8279,14.8866,14.246,14.2989,14.8338,-0.5349000000000004,-3.606,219235.81,541022.685
665,002475.SZ,20190410,14.6045,15.0042,14.4635,14.8338,14.6339,0.19989999999999952,1.366,216265.93,541814.827
666,002475.SZ,20190409,14.5399,14.9454,14.5046,14.6339,14.6927,-0.05879999999999974,-0.4002,207021.46,517322.941
667,002475.SZ,20190408,14.9866,15.063,14.4047,14.6927,15.0453,-0.3525999999999989,-2.3436,365753.86,913490.561
668,002475.SZ,20190404,15.0453,15.2569,14.8161,15.0453,15.1687,-0.12340000000000018,-0.8135,277380.63,708751.858
669,002475.SZ,20190403,14.7574,15.2863,14.6516,15.1687,14.8455,0.32319999999999993,2.1771,388871.27,989524.669
670,002475.SZ,20190402,15.0747,15.2804,14.7985,14.8455,15.063,-0.21750000000000114,-1.4439,335013.17,854522.64
671,002475.SZ,20190401,14.5105,15.4038,14.199,15.063,14.5752,0.4878,3.3468,535362.81,1364502.101
672,002475.SZ,20190329,14.6457,14.7397,13.9875,14.5752,13.7054,0.8698000000000015,6.3464,681524.06,1677497.637
673,002475.SZ,20190328,13.4233,13.9757,13.3057,13.7054,13.4879,0.21749999999999936,1.6126,273191.27,637972.781
