trade_date,open,close,high,low,volume,vol,pre_close,change,pct_chg,amount,ma5,ma10,ma20,ma30,ma48
2016-09-13,30.6075,30.38,30.6075,30.1,317444.59,317444.59,30.73,-0.3500000000000014,-1.139,1101218.251,30.780739999999998,30.505959999999998,30.180829999999997,29.64939,29.092089583333333
2016-09-14,30.1875,30.0125,30.275,29.8987,352136.91,352136.91,30.38,-0.3674999999999997,-1.2097,1209854.981,30.621500000000005,30.530339999999995,30.203895,29.716670000000004,29.141389583333332
2016-09-19,30.1,30.5988,30.73,30.1,372666.01,372666.01,30.0125,0.5863000000000014,1.9535,1299423.507,30.54976,30.600300000000004,30.236264999999996,29.804363333333335,29.202722916666662
2016-09-20,30.5988,30.4938,30.5988,30.45,146663.56,146663.56,30.5988,-0.1050000000000004,-0.3432,511357.129,30.44302,30.617129999999996,30.25947,29.887686666666664,29.250631249999998
2016-09-21,30.5288,30.3363,30.6075,30.17,352479.28,352479.28,30.4938,-0.1574999999999988,-0.5165,1221792.4,30.36428,30.60926,30.277409999999996,29.96315,29.294352083333333
2016-09-22,30.4588,30.6337,30.9488,30.4588,541329.89,541329.89,30.3363,0.2973999999999996,0.9803,1900551.187,30.415020000000005,30.597880000000004,30.293689999999998,30.04069666666667,29.343724999999996
2016-09-23,30.6687,30.5288,30.8,30.38,314391.2,314391.2,30.6337,-0.1049000000000006,-0.3424,1098490.198,30.518280000000004,30.569889999999997,30.326909999999998,30.114746666666665,29.3891
2016-09-26,30.415,30.0825,30.4325,30.0388,328526.45,328526.45,30.5288,-0.4463000000000008,-1.4619,1136732.88,30.41502,30.48239,30.348255,30.166673333333335,29.423366666666666
2016-09-27,29.9513,30.065,30.1,29.9162,458251.7,458251.7,30.0825,-0.0174999999999982,-0.0582,1570164.477,30.329259999999998,30.38614,30.368725,30.198006666666668,29.462885416666666
2016-09-28,30.0825,29.8725,30.0825,29.855,317332.36,317332.36,30.065,-0.1925000000000025,-0.6403,1085617.191,30.2365,30.30039,30.372175,30.19160666666667,29.4996625
2016-09-29,29.9688,29.9162,30.135,29.8813,230869.75,230869.75,29.8725,0.0437000000000011,0.1463,791168.926,30.093,30.25401,30.379984999999998,30.205223333333333,29.533
2016-09-30,29.8375,29.89,29.9863,29.8025,194031.98,194031.98,29.9162,-0.0261999999999993,-0.0876,663564.71,29.96524,30.24176,30.38605,30.216516666666667,29.570322916666665
2016-10-10,30.1525,30.275,30.45,30.0125,341194.12,341194.12,29.89,0.384999999999998,1.2881,1178163.526,30.00374,30.20938,30.404839999999997,30.227303333333335,29.615666666666666
2016-10-11,30.2925,30.0825,30.4062,29.9688,493752.18,493752.18,30.275,-0.192499999999999,-0.6358,1701605.543,30.007240000000003,30.16825,30.392689999999998,30.229063333333333,29.6530125
2016-10-12,29.9775,30.0125,30.135,29.925,308540.74,308540.74,30.0825,-0.0700000000000002,-0.2327,1058073.37,30.035239999999998,30.13587,30.372564999999998,30.230230000000002,29.684008333333335
2016-10-13,29.9425,29.855,30.03,29.7587,345467.45,345467.45,30.0125,-0.1574999999999988,-0.5248,1179218.576,30.023000000000003,30.058,30.32794,30.215126666666666,29.717883333333333
2016-10-14,29.8638,29.8463,29.9075,29.7938,231560.48,231560.48,29.855,-0.008700000000001,-0.0291,789617.892,30.01426,29.989749999999997,30.27982,30.214523333333332,29.753027083333333
2016-10-17,29.855,29.6975,29.9075,29.645,309214.43,309214.43,29.8463,-0.1487999999999978,-0.4986,1051714.363,29.89876,29.951250000000005,30.216820000000002,30.215919999999997,29.786702083333335
2016-10-18,29.645,29.925,30.0038,29.645,283360.27,283360.27,29.6975,0.2274999999999991,0.7661,967199.042,29.867259999999998,29.93725,30.161694999999998,30.2249,29.825116666666663
2016-10-19,29.96,29.855,29.9863,29.8375,205152.0,205152.0,29.925,-0.0700000000000002,-0.2339,700734.096,29.835760000000004,29.9355,30.117945000000002,30.226616666666665,29.863885416666665
