,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1472,601318.SH,20151215,30.5494,30.6441,30.1622,30.3429,30.6527,-0.3097999999999992,-1.0107,632752.18,2232001.21
1473,601318.SH,20151214,29.3877,30.9367,29.2758,30.6527,29.7491,0.9036000000000008,3.0374,949822.92,3319950.89
1474,601318.SH,20151211,29.5942,29.8266,29.4135,29.7491,29.6803,0.06879999999999953,0.2318,527997.74,1818472.154
1475,601318.SH,20151210,29.6114,30.3343,29.5942,29.6803,29.6372,0.04309999999999903,0.1454,553457.96,1924457.024
1476,601318.SH,20151209,29.6372,29.9987,29.5512,29.6372,29.62,0.017199999999998994,0.0581,416096.39,1436700.095
1477,601318.SH,20151208,29.6889,29.9901,29.5512,29.62,29.8954,-0.27539999999999765,-0.9212,573549.7,1980308.833
1478,601318.SH,20151207,30.1191,30.2482,29.7147,29.8954,30.0761,-0.18070000000000164,-0.6008,487516.73,1695057.832
1479,601318.SH,20151204,30.515,30.7043,29.947,30.0761,30.9539,-0.8778000000000006,-2.8358,873682.17,3067572.573
1480,601318.SH,20151203,30.5752,31.496,30.3945,30.9539,30.9883,-0.03439999999999799,-0.111,1423059.33,5124732.624
1481,601318.SH,20151202,29.4307,31.1518,29.2414,30.9883,29.3619,1.6264000000000003,5.5392,1828132.66,6485780.906
1482,601318.SH,20151201,29.0779,30.0331,28.923,29.3619,29.0865,0.27539999999999765,0.9468,835196.47,2848757.359
1483,601318.SH,20151130,28.9918,29.2586,28.355,29.0865,29.1209,-0.03439999999999799,-0.1181,840304.98,2818935.964
1484,601318.SH,20151127,30.1191,30.188,28.7337,29.1209,30.145,-1.0241000000000007,-3.3972,1164544.46,3976312.83
1485,601318.SH,20151126,30.2826,30.4806,30.1191,30.145,30.1536,-0.008600000000001273,-0.0285,549162.43,1931733.515
1486,601318.SH,20151125,30.0761,30.1966,29.9987,30.1536,30.0933,0.060300000000001575,0.2004,483362.66,1689881.293
1487,601318.SH,20151124,30.0417,30.2826,29.7577,30.0933,30.0933,0.0,0.0,652544.33,2280565.318
1488,601318.SH,20151123,30.1794,30.3601,30.0331,30.0933,30.1536,-0.060300000000001575,-0.2,608983.86,2134080.484
1489,601318.SH,20151120,30.3773,30.4461,30.1105,30.1536,30.3859,-0.23229999999999862,-0.7645,500970.68,1760322.1
1490,601318.SH,20151119,30.1364,30.4289,30.0761,30.3859,30.0159,0.370000000000001,1.2327,505832.27,1775583.736
1491,601318.SH,20151118,30.3343,30.4375,29.904,30.0159,30.3429,-0.32700000000000173,-1.0777,693001.39,2428026.595
1492,601318.SH,20151117,30.4203,31.3067,30.2224,30.3429,30.2224,0.12049999999999983,0.3987,968389.61,3461375.06
1493,601318.SH,20151116,29.7233,30.2482,29.6458,30.2224,30.1622,0.06020000000000181,0.1996,747459.54,2609229.835
1494,601318.SH,20151113,30.1622,30.5322,30.0417,30.1622,30.4892,-0.32700000000000173,-1.0725,764583.03,2691602.79
1495,601318.SH,20151112,31.0485,31.0485,30.4461,30.4892,30.842,-0.35279999999999845,-1.1439,913577.91,3245969.379
1496,601318.SH,20151111,31.0227,31.1862,30.5236,30.842,31.1948,-0.352800000000002,-1.131,1114381.13,3992233.804
1497,601318.SH,20151110,30.9797,31.7886,30.8076,31.1948,31.3669,-0.17210000000000036,-0.5487,1428195.89,5184340.639
1498,601318.SH,20151109,31.2465,32.2103,31.1174,31.3669,31.1432,0.2237000000000009,0.7183,2331237.14,8558319.251
1499,601318.SH,20151106,30.3343,31.41,30.145,31.1432,30.3945,0.7486999999999995,2.4633,2148276.17,7711812.8
1500,601318.SH,20151105,29.6975,32.2533,29.6631,30.3945,30.1191,0.2754000000000012,0.9144,4421030.18,15937374.116
1501,601318.SH,20151104,28.4755,30.4375,28.4755,30.1191,28.4153,1.703800000000001,5.9961,1922533.06,6626687.926
1502,601318.SH,20151103,28.5529,28.6304,28.312,28.4153,28.4153,0.0,0.0,381032.34,1259373.726
1503,601318.SH,20151102,28.5185,28.7939,28.3206,28.4153,28.8197,-0.40440000000000254,-1.4032,561047.71,1859836.274
1504,601318.SH,20151030,28.7423,29.2156,28.6046,28.8197,28.7251,0.0945999999999998,0.3293,474070.89,1593297.848
1505,601318.SH,20151029,29.009,29.1295,28.5788,28.7251,28.8713,-0.14620000000000033,-0.5064,520173.25,1740836.381
1506,601318.SH,20151028,29.4307,29.5598,28.8283,28.8713,29.577,-0.7057000000000002,-2.386,670725.85,2272148.522
1507,601318.SH,20151027,28.923,30.2396,28.4067,29.577,28.8886,0.6884000000000015,2.3829,1267336.83,4262137.637
1508,601318.SH,20151026,29.2758,30.558,28.8541,28.8886,29.0262,-0.13759999999999906,-0.4741,2126480.98,7308216.446
1509,601318.SH,20151023,28.398,29.2586,28.3636,29.0262,28.2776,0.7485999999999997,2.6473,993864.27,3324918.288
1510,601318.SH,20151022,27.9678,28.4411,27.8387,28.2776,28.269,0.008600000000001273,0.0304,713714.79,2333752.524
1511,601318.SH,20151021,28.3636,28.966,27.5977,28.269,28.3206,-0.051600000000000534,-0.1822,1337049.57,4401719.115
1512,601318.SH,20151020,28.355,28.4411,27.9678,28.3206,28.5443,-0.2237000000000009,-0.7837,546585.45,1789614.921
1513,601318.SH,20151019,28.2259,28.7251,28.0796,28.5443,28.2173,0.3269999999999982,1.1589,880962.11,2906550.795
1514,601318.SH,20151016,28.0969,28.5271,27.9678,28.2173,27.9334,0.2839000000000027,1.0163,683630.54,2242800.704
1515,601318.SH,20151015,27.3654,27.9592,27.2621,27.9334,27.2621,0.6712999999999987,2.4624,645210.81,2074667.599
1516,601318.SH,20151014,27.5977,27.7871,27.2449,27.2621,27.7096,-0.447499999999998,-1.615,471568.44,1506355.376
1517,601318.SH,20151013,27.7957,28.1141,27.6236,27.7096,28.0882,-0.37860000000000227,-1.3479,487845.4,1576258.165
1518,601318.SH,20151012,27.2019,28.3378,27.1589,28.0882,27.2621,0.8261000000000003,3.0302,1026922.58,3332610.801
1519,601318.SH,20151009,26.763,27.3912,26.677,27.2621,26.4188,0.8432999999999993,3.192,820816.73,2590000.09
1520,601318.SH,20151008,27.5375,27.6666,26.2897,26.4188,25.6959,0.7228999999999992,2.8133,1747292.54,5480154.163
1521,601318.SH,20150930,25.8594,25.9713,25.6185,25.6959,25.7562,-0.06029999999999802,-0.2341,365549.16,1094588.09
1522,601318.SH,20150929,26.2295,26.2295,25.5324,25.7562,26.5909,-0.8347000000000016,-3.139,640590.48,1923779.664
1523,601318.SH,20150928,26.72,26.7888,26.4016,26.5909,26.8749,-0.2839999999999989,-1.0567,271792.27,840411.105
1524,601318.SH,20150925,26.6856,27.0212,26.3155,26.8749,26.7974,0.07750000000000057,0.2892,711485.77,2207160.55
1525,601318.SH,20150924,26.5995,26.9609,26.5393,26.7974,26.479,0.31840000000000046,1.2025,638527.86,1986333.953
1526,601318.SH,20150923,26.9265,27.1761,26.4274,26.479,27.3396,-0.8606000000000016,-3.1478,1012415.17,3147688.973
1527,601318.SH,20150922,26.763,27.5891,26.5307,27.3396,26.6425,0.6971000000000025,2.6165,1200725.74,3807237.307
1528,601318.SH,20150921,25.9971,26.806,25.8594,26.6425,26.3069,0.33559999999999945,1.2757,810319.2,2497646.216
1529,601318.SH,20150918,26.1778,26.763,26.1262,26.3069,26.0401,0.2667999999999999,1.0246,856438.82,2632220.475
1530,601318.SH,20150917,26.2381,26.8319,25.9025,26.0401,26.2897,-0.24960000000000093,-0.9494,1016069.67,3114574.104
1531,601318.SH,20150916,25.2398,26.8232,25.0161,26.2897,25.3517,0.9379999999999988,3.6999,1148146.88,3443174.711
1532,601318.SH,20150915,25.4722,25.6357,24.9559,25.3517,25.9369,-0.5852000000000004,-2.2562,1183297.33,3476001.215
1533,601318.SH,20150914,25.7906,25.9885,24.7235,25.9369,25.6787,0.2582000000000022,1.0055,2206746.88,6496887.957
1534,601318.SH,20150911,25.9541,26.2209,25.4808,25.6787,26.0488,-0.37010000000000076,-1.4208,708262.01,2128174.256
1535,601318.SH,20150910,25.8852,26.1262,25.6529,26.0488,26.0057,0.04309999999999903,0.1657,878888.81,2647099.75
1536,601318.SH,20150909,25.6959,26.3844,25.4808,26.0057,25.455,0.5507000000000026,2.1634,1430501.64,4321472.39
1537,601318.SH,20150908,24.6888,25.5529,24.6888,25.4588,24.7059,0.7529000000000003,3.0475,1255286.29,3694428.962
1538,601318.SH,20150907,25.3646,25.9036,24.4664,24.7059,25.647,-0.9410999999999987,-3.6694,1363133.08,4019719.041
1539,601318.SH,20150902,24.9369,25.8694,24.8343,25.647,25.8009,-0.15390000000000015,-0.5965,3735058.75,11157121.529
1540,601318.SH,20150901,25.262,25.818,24.5092,25.8009,25.9121,-0.11120000000000019,-0.4291,3690911.76,10980646.796
1541,601318.SH,20150831,24.6888,25.9635,24.398,25.9121,25.3646,0.5474999999999994,2.1585,2894666.0,8509542.227
1542,601318.SH,20150828,25.2363,25.9977,24.6289,25.3646,24.8086,0.5560000000000009,2.2412,3319339.47,9860535.416
1543,601318.SH,20150827,23.4398,24.8086,23.072,24.8086,22.5502,2.258399999999998,10.015,3939984.39,11001233.951
1544,601318.SH,20150826,21.5578,23.3543,21.4894,22.5502,21.4808,1.0694000000000017,4.9784,3826691.44,10024843.776
1545,601318.SH,20150825,21.6434,23.5682,21.0873,21.4808,22.6271,-1.1463,-5.066,4316161.57,11301806.144
1546,601318.SH,20150824,24.3723,24.3809,22.6271,22.6271,25.1422,-2.5151000000000003,-10.0035,4032962.27,10916009.666
1547,601318.SH,20150821,26.0576,26.6479,25.0652,25.1422,26.1346,-0.9924,-3.7973,2058581.89,6216774.176
1548,601318.SH,20150820,26.5195,26.8617,26.1089,26.1346,26.8703,-0.7357000000000014,-2.738,1098640.22,3401177.558
1549,601318.SH,20150819,26.4768,27.067,26.0918,26.8703,26.7676,0.10269999999999868,0.3837,1614533.42,5026061.288
1550,601318.SH,20150818,28.2561,28.7694,26.7248,26.7676,28.2048,-1.4371999999999971,-5.0956,2103894.48,6836216.893
1551,601318.SH,20150817,28.5812,28.6496,27.8883,28.2048,28.9918,-0.7870000000000026,-2.7146,1521704.14,5013930.065
1552,601318.SH,20150814,29.2399,29.3084,28.9148,28.9918,29.1458,-0.15399999999999991,-0.5284,1155956.72,3923707.181
1553,601318.SH,20150813,28.8379,29.3255,28.6582,29.1458,28.9063,0.2394999999999996,0.8285,1100029.58,3730365.388
1554,601318.SH,20150812,29.5137,29.7361,28.8892,28.9063,29.8302,-0.9238999999999997,-3.0972,1333463.07,4575516.397
1555,601318.SH,20150811,29.8559,30.5317,29.6848,29.8302,30.0184,-0.18819999999999837,-0.6269,1664871.0,5851436.135
1556,601318.SH,20150810,29.0859,30.3178,28.7181,30.0184,28.9918,1.0265999999999984,3.541,2198393.32,7595855.411
1557,601318.SH,20150807,28.5213,29.2913,28.3588,28.9918,28.1364,0.855400000000003,3.0402,1524162.44,5156939.328
1558,601318.SH,20150806,28.0337,28.778,27.8968,28.1364,28.4786,-0.34220000000000184,-1.2016,961707.86,3181754.692
1559,601318.SH,20150805,29.0859,29.1629,28.4101,28.4786,29.2656,-0.786999999999999,-2.6892,1293194.92,4354845.438
1560,601318.SH,20150804,28.316,29.3426,28.1877,29.2656,28.5384,0.7271999999999998,2.5481,1549591.44,5215803.351
1561,601318.SH,20150803,28.2305,28.5641,27.6145,28.5384,28.547,-0.008600000000001273,-0.0301,2321993.95,7598281.093
1562,601318.SH,20150731,29.0945,29.4452,28.3246,28.547,29.3511,-0.8040999999999983,-2.7396,2036413.57,6851989.5
1563,601318.SH,20150730,29.8559,30.8653,29.1715,29.3511,29.8901,-0.5390000000000015,-1.8033,2341073.6,8248157.014
1564,601318.SH,20150729,30.5916,30.7798,28.9148,29.8901,30.027,-0.1369000000000007,-0.4559,2964852.42,10259996.45
1565,601318.SH,20150728,29.95,31.4214,29.5821,30.027,31.2759,-1.248899999999999,-3.9932,3397710.4,12044032.95
1566,601318.SH,20150727,34.1246,34.2872,31.1305,31.2759,34.2701,-2.9941999999999993,-8.7371,1712595.99,6577247.824
1567,601318.SH,20150724,35.1433,35.1433,34.2338,34.2635,35.0922,-0.8286999999999978,-2.3615,1181782.0,9618558.389
1568,601318.SH,20150723,33.9787,35.1815,33.779,35.0922,33.6812,1.4110000000000014,4.1893,1545230.46,12638572.917
1569,601318.SH,20150722,34.1955,34.2338,33.3625,33.6812,34.2338,-0.5526000000000053,-1.6142,884559.53,7041853.786
1570,601318.SH,20150721,34.2125,34.5228,33.9108,34.2338,34.4633,-0.2294999999999945,-0.6659,870158.52,6996517.123
1571,601318.SH,20150720,34.8287,35.0157,34.2125,34.4633,34.1955,0.26779999999999404,0.7831,1239908.95,10086004.043
1572,601318.SH,20150717,33.575,34.5525,33.354,34.1955,33.3498,0.8457000000000008,2.5358,1139518.07,9119144.963
1573,601318.SH,20150716,33.49,33.779,32.9375,33.3498,33.5878,-0.23799999999999955,-0.7086,795806.93,6232885.747
1574,601318.SH,20150715,33.1543,34.0,32.8525,33.5878,33.4177,0.17009999999999792,0.509,1384939.96,10862620.991
1575,601318.SH,20150714,33.8003,34.425,33.065,33.4177,34.2677,-0.8499999999999943,-2.4805,1546766.58,12262032.475
1576,601318.SH,20150713,34.3995,35.1688,33.745,34.2677,34.9307,-0.6630000000000038,-1.898,2050991.82,16580197.298
1577,601318.SH,20150710,33.5793,36.55,33.32,34.9307,34.17,0.7606999999999999,2.2262,3361626.87,27958277.897
1578,601318.SH,20150709,32.9205,35.615,30.6085,34.17,32.9205,1.2495000000000047,3.7955,3463420.33,27318206.053
1579,601318.SH,20150708,32.9417,34.5525,32.9078,32.9205,36.5628,-3.642300000000006,-9.9618,3693523.53,28955189.833
1580,601318.SH,20150707,32.6103,36.5628,30.2218,36.5628,33.2392,3.323600000000006,9.999,8433281.35,67941284.13
1581,601318.SH,20150706,34.1275,34.2975,31.9175,33.2392,31.654,1.5851999999999968,5.0079,3835524.38,29963993.763
1582,601318.SH,20150703,32.725,33.5707,30.7403,31.654,33.0693,-1.4152999999999984,-4.2798,2020887.45,15365030.534
1583,601318.SH,20150702,33.5665,33.9533,31.96,33.0693,33.4305,-0.36120000000000374,-1.0805,1888889.01,14718706.242
1584,601318.SH,20150701,34.425,34.6375,33.0267,33.4305,34.8245,-1.3939999999999984,-4.0029,1470445.64,11798499.276
1585,601318.SH,20150630,32.725,34.85,32.3085,34.8245,32.521,2.3034999999999997,7.0831,2332863.43,18510189.244
1586,601318.SH,20150629,33.575,33.949,30.6977,32.521,32.912,-0.39099999999999824,-1.188,2519622.06,19409615.029
1587,601318.SH,20150626,34.425,35.6235,31.637,32.912,35.0328,-2.1208000000000027,-6.0538,2345951.18,18677212.717
1588,601318.SH,20150625,36.176,36.329,35.02,35.0328,36.0698,-1.036999999999999,-2.875,1084223.29,9102724.156
1589,601318.SH,20150624,35.9763,36.2525,35.2793,36.0698,35.8828,0.1869999999999976,0.5211,1236969.45,10420815.53
1590,601318.SH,20150623,34.425,35.9507,34.2805,35.8828,34.187,1.6958000000000055,4.9604,1684216.45,13952398.063
1591,601318.SH,20150619,35.36,35.955,34.034,34.187,35.683,-1.4960000000000022,-4.1925,1432019.87,11879402.963
1592,601318.SH,20150618,36.89,36.89,35.649,35.683,36.975,-1.2920000000000016,-3.4943,1255553.4,10721249.214
1593,601318.SH,20150617,36.975,37.2683,36.55,36.975,36.7625,0.21249999999999858,0.578,1026482.0,8911609.753
1594,601318.SH,20150616,36.55,37.553,36.38,36.7625,36.9665,-0.20400000000000063,-0.5519,1249975.1,10863828.156
1595,601318.SH,20150615,38.4328,38.675,36.8815,36.9665,38.3265,-1.3599999999999994,-3.5485,1539418.16,13597187.174
1596,601318.SH,20150612,38.5433,38.9513,38.1055,38.3265,38.3605,-0.03399999999999892,-0.0886,1375249.86,12439728.452
1597,601318.SH,20150611,37.604,39.2573,37.0983,38.3605,37.5913,0.769200000000005,2.0462,2136078.13,19230908.447
1598,601318.SH,20150610,37.5275,38.114,37.179,37.5913,37.9907,-0.3994,-1.0513,1099046.35,9745165.3
1599,601318.SH,20150609,39.015,39.1765,37.689,37.9907,39.0958,-1.1051000000000002,-2.8266,1684524.21,15184125.853
1600,601318.SH,20150608,37.1918,39.338,36.856,39.0958,36.9537,2.1420999999999992,5.7967,2837732.48,25510154.868
1601,601318.SH,20150605,37.9228,38.1565,36.1675,36.9537,37.4043,-0.45060000000000144,-1.2047,1625304.38,14266631.947
1602,601318.SH,20150604,36.3885,37.519,35.615,37.4043,36.3545,1.0497999999999976,2.8877,1833390.93,15815866.8
1603,601318.SH,20150603,36.72,36.9708,36.1293,36.3545,36.7115,-0.3569999999999993,-0.9724,1186728.18,10174241.868
1604,601318.SH,20150602,37.1875,37.3065,36.125,36.7115,37.1493,-0.43779999999999575,-1.1785,1379179.66,11868036.633
1605,601318.SH,20150601,36.04,37.5275,35.5725,37.1493,36.312,0.837299999999999,2.3058,1797929.0,15476336.547
1606,601318.SH,20150529,36.4735,36.7413,35.7085,36.312,36.2185,0.0934999999999988,0.2582,1477762.23,12621933.557
1607,601318.SH,20150528,38.5688,38.7005,36.0825,36.2185,38.7005,-2.4819999999999993,-6.4134,1962625.88,17326032.337
1608,601318.SH,20150527,39.3975,39.6865,38.3775,38.7005,39.5973,-0.8967999999999989,-2.2648,1360550.91,12450450.577
1609,601318.SH,20150526,39.865,40.0775,38.675,39.5973,38.9215,0.6757999999999953,1.7363,1719111.57,15920094.9
1610,601318.SH,20150525,38.675,39.304,38.488,38.9215,38.063,0.8584999999999994,2.2555,1847242.46,16869031.246
1611,601318.SH,20150522,37.1195,38.0928,37.06,38.063,36.805,1.2580000000000027,3.418,1853367.05,16451203.213
1612,601318.SH,20150521,36.414,37.094,36.2525,36.805,36.3672,0.43780000000000285,1.2038,1127470.11,9730935.178
1613,601318.SH,20150520,36.499,36.9495,35.9932,36.3672,36.312,0.05519999999999925,0.152,1432831.23,12284896.723
1614,601318.SH,20150519,35.0838,36.601,35.0795,36.312,35.0243,1.287700000000001,3.6766,1543722.57,13106099.946
1615,601318.SH,20150518,35.615,35.7212,34.9818,35.0243,35.8743,-0.8500000000000014,-2.3694,1235654.52,10291285.092
1616,601318.SH,20150515,36.6775,36.6775,35.5725,35.8743,36.6818,-0.8075000000000045,-2.2014,1560709.02,13235768.984
1617,601318.SH,20150514,36.9537,37.4,36.5585,36.6818,36.9835,-0.30169999999999675,-0.8158,1320725.28,11458809.411
1618,601318.SH,20150513,37.8038,38.012,36.8305,36.9835,37.8038,-0.8203000000000031,-2.1699,1470444.96,12907387.829
1619,601318.SH,20150512,37.4213,38.148,37.1875,37.8038,37.706,0.09779999999999944,0.2594,1469601.02,13015558.775
1620,601318.SH,20150511,36.975,38.1863,36.5628,37.706,36.9325,0.7735000000000056,2.0944,1827295.96,16041853.08
1621,601318.SH,20150508,37.451,37.57,36.1335,36.9325,36.9963,-0.06380000000000052,-0.1724,1582057.2,13689688.396
1622,601318.SH,20150507,36.975,37.6082,36.4905,36.9963,37.6422,-0.6459000000000046,-1.7159,1682606.4,14653216.294
1623,601318.SH,20150506,36.89,39.848,36.7668,37.6422,36.6138,1.0284000000000049,2.8088,3489267.58,31441769.173
1624,601318.SH,20150505,38.4795,38.5858,36.5245,36.6138,38.4498,-1.8360000000000056,-4.7751,1994758.06,17584557.929
1625,601318.SH,20150504,37.8675,38.4753,36.8475,38.4498,37.6805,0.7693000000000012,2.0416,1839859.44,16296696.537
1626,601318.SH,20150430,37.825,38.369,37.4,37.6805,37.23,0.45050000000000523,1.21,2340977.74,20912652.36
1627,601318.SH,20150429,36.89,37.5913,36.5415,37.23,36.5797,0.6502999999999943,1.7778,1830266.13,15971963.223
1628,601318.SH,20150428,36.635,37.4468,35.9677,36.5797,36.686,-0.1062999999999974,-0.2898,2040859.55,17572161.633
1629,601318.SH,20150427,36.4225,36.9623,36.193,36.686,36.0698,0.6161999999999992,1.7084,1745394.05,15016164.642
1630,601318.SH,20150424,36.635,36.8858,35.6575,36.0698,37.4425,-1.3727000000000018,-3.6662,2340056.37,19935778.03
1631,601318.SH,20150423,38.352,38.3775,37.1663,37.4425,38.2968,-0.854299999999995,-2.2307,1755070.53,15516360.312
1632,601318.SH,20150422,37.7358,38.539,37.5403,38.2968,37.3957,0.9010999999999996,2.4096,1766858.52,15769400.639
1633,601318.SH,20150421,36.7625,37.5275,36.142,37.3957,36.3545,1.0411999999999964,2.864,1844763.97,16006429.412
1634,601318.SH,20150420,37.4935,38.216,36.1887,36.3545,38.216,-1.8614999999999995,-4.871,2392005.44,20984046.353
1635,601318.SH,20150417,39.27,39.695,37.9397,38.216,38.59,-0.37400000000000233,-0.9692,2289103.47,20812376.398
1636,601318.SH,20150416,35.7,38.6367,35.5725,38.59,35.938,2.652000000000001,7.3794,2642516.09,23258231.751
1637,601318.SH,20150415,35.9168,37.0813,35.6618,35.938,35.9848,-0.04679999999999751,-0.1301,1642147.57,14022191.487
1638,601318.SH,20150414,36.6392,36.6392,35.615,35.9848,36.6392,-0.6544000000000025,-1.7861,1578449.12,13401869.115
1639,601318.SH,20150413,37.3108,37.7315,36.5925,36.6392,36.6095,0.02970000000000539,0.0811,2296681.84,19980661.012
1640,601318.SH,20150410,34.6715,36.669,34.5568,36.6095,34.612,1.9974999999999952,5.7711,2562510.69,21438684.219
1641,601318.SH,20150409,35.156,36.3078,34.4802,34.612,35.0243,-0.4122999999999948,-1.1772,2537396.7,21076518.085
1642,601318.SH,20150408,34.544,35.6788,33.7875,35.0243,34.4378,0.5864999999999938,1.7031,2772078.08,22668268.755
1643,601318.SH,20150407,33.66,34.544,33.3625,34.4378,33.4518,0.9860000000000042,2.9475,2147982.78,17190330.455
1644,601318.SH,20150403,33.0182,33.5665,32.895,33.4518,33.1585,0.2933000000000021,0.8845,1290008.56,10094320.409
1645,601318.SH,20150402,33.949,33.966,32.742,33.1585,33.6388,-0.48030000000000683,-1.4278,1690209.99,13243173.937
1646,601318.SH,20150401,33.6388,34.0552,33.2775,33.6388,33.252,0.3868000000000009,1.1632,1825110.62,14456611.952
1647,601318.SH,20150331,34.9265,35.19,33.1033,33.252,33.983,-0.7309999999999945,-2.1511,2431158.36,19568282.636
1648,601318.SH,20150330,33.1415,34.085,32.725,33.983,32.606,1.3769999999999953,4.2231,2350289.96,18581459.858
1649,601318.SH,20150327,33.2138,33.252,32.4275,32.606,33.2095,-0.6034999999999968,-1.8173,1219514.68,9386634.514
1650,601318.SH,20150326,31.79,33.949,31.3862,33.2095,31.909,1.3004999999999995,4.0757,2583372.29,20049003.693
1651,601318.SH,20150325,32.045,32.5975,31.62,31.909,32.1895,-0.2805000000000035,-0.8714,1664769.46,12546319.137
1652,601318.SH,20150324,33.1118,33.1245,32.0237,32.1895,33.1288,-0.9392999999999958,-2.8353,2112453.0,16120827.213
1653,601318.SH,20150323,33.6388,33.7875,32.8865,33.1288,33.3242,-0.19539999999999935,-0.5864,1927481.27,15057700.282
1654,601318.SH,20150320,33.49,34.0,32.895,33.3242,32.1853,1.1388999999999996,3.5386,2976130.8,23409266.998
1655,601318.SH,20150319,32.6187,32.6187,31.8325,32.1853,32.9035,-0.7182000000000031,-2.1827,1578694.05,11932803.909
1656,601318.SH,20150318,32.1427,32.9333,31.8283,32.9035,31.7475,1.1560000000000024,3.6412,1911444.04,14529583.637
1657,601318.SH,20150317,31.875,32.1427,31.4075,31.7475,31.2248,0.5227000000000004,1.674,2251187.69,16816774.008
1658,601318.SH,20150316,29.6905,31.246,29.3293,31.2248,29.2995,1.9253,6.5711,2207334.85,15776030.005
1659,601318.SH,20150313,29.4185,30.0475,29.0573,29.2995,29.24,0.059499999999999886,0.2035,1281619.11,8911162.976
1660,601318.SH,20150312,28.56,29.5247,28.2668,29.24,28.1435,1.096499999999999,3.8961,1577588.81,10760326.608
1661,601318.SH,20150311,28.05,28.7342,27.982,28.1435,27.9225,0.22100000000000009,0.7915,1070785.57,7145484.656
1662,601318.SH,20150310,27.965,28.101,27.5953,27.9225,28.186,-0.2635000000000005,-0.9349,830357.62,5439821.531
1663,601318.SH,20150309,27.3573,28.3772,26.826,28.186,27.6165,0.5695000000000014,2.0622,1443501.37,9339642.326
1664,601318.SH,20150306,27.7313,27.9183,27.5825,27.6165,27.693,-0.0765000000000029,-0.2762,794054.43,5187303.849
1665,601318.SH,20150305,28.05,28.1138,27.54,27.693,28.4495,-0.7564999999999991,-2.6591,1483766.07,9706138.042
1666,601318.SH,20150304,28.543,28.7725,28.2625,28.4495,28.526,-0.07649999999999935,-0.2682,1046017.75,7002144.9
1667,601318.SH,20150303,29.4483,29.4525,28.4538,28.526,29.7075,-1.1814999999999998,-3.9771,1409956.51,9598020.096
1668,601318.SH,20150302,30.1792,30.2388,29.3888,29.7075,29.869,-0.1615000000000002,-0.5407,1338695.71,9373873.162
1669,601318.SH,20150227,29.8138,30.2642,29.6353,29.869,29.6948,0.17419999999999902,0.5866,954326.15,6730967.802
1670,601318.SH,20150226,28.9,29.818,28.4707,29.6948,28.968,0.7268000000000008,2.509,1178635.58,8113328.103
1671,601318.SH,20150225,29.9073,29.92,28.764,28.968,29.9965,-1.028500000000001,-3.4287,1040462.02,7157733.72
1672,601318.SH,20150217,29.9965,30.362,29.9115,29.9965,29.8818,0.11470000000000269,0.3838,949846.48,6738798.964
1673,601318.SH,20150216,29.835,30.362,29.648,29.8818,29.716,0.16579999999999728,0.5579,961664.54,6771606.373
1674,601318.SH,20150213,29.8945,30.3152,29.648,29.716,29.7075,0.008500000000001506,0.0286,1092273.91,7688143.84
1675,601318.SH,20150212,29.7925,29.9625,29.1677,29.7075,29.8138,-0.10630000000000095,-0.3565,837021.71,5833771.397
1676,601318.SH,20150211,29.2825,30.0263,29.0998,29.8138,29.1083,0.7055000000000007,2.4237,1062045.73,7382467.324
1677,601318.SH,20150210,28.6875,29.3122,28.5643,29.1083,28.9,0.20830000000000126,0.7208,980622.31,6688282.656
1678,601318.SH,20150209,28.135,29.3675,28.05,28.9,28.1818,0.7181999999999995,2.5485,1411659.97,9578811.193
1679,601318.SH,20150206,28.0075,28.9297,27.8418,28.1818,28.0245,0.15729999999999933,0.5613,1486835.94,9905947.755
1680,601318.SH,20150205,29.75,29.75,27.965,28.0245,28.6875,-0.6630000000000003,-2.3111,1829538.06,12526323.002
1681,601318.SH,20150204,29.4397,29.8818,28.6365,28.6875,29.3548,-0.6673000000000009,-2.2732,1278806.15,8815905.149
1682,601318.SH,20150203,28.5515,29.9625,28.05,29.3548,28.1435,1.2113000000000014,4.304,1907172.04,12937941.408
1683,601318.SH,20150202,28.1775,28.7937,28.0288,28.1435,29.4483,-1.3048000000000002,-4.4308,1522202.55,10171400.125
1684,601318.SH,20150130,30.0475,30.5362,29.2443,29.4483,29.9838,-0.535499999999999,-1.786,1393882.7,9784586.979
1685,601318.SH,20150129,30.1792,30.4555,29.6693,29.9838,30.7233,-0.7394999999999996,-2.407,1563067.18,11034677.585
1686,601318.SH,20150128,30.9783,31.28,30.5575,30.7233,31.433,-0.7097000000000016,-2.2578,1280354.99,9286066.725
1687,601318.SH,20150127,32.351,32.9163,30.5278,31.433,32.1343,-0.7013000000000034,-2.1824,2185606.05,16231932.238
1688,601318.SH,20150126,32.4275,32.487,31.7475,32.1343,32.64,-0.5056999999999974,-1.5493,1388606.35,10484377.181
1689,601318.SH,20150123,32.3,33.83,32.0832,32.64,32.0748,0.5651999999999973,1.7621,2343732.07,18082145.694
1690,601318.SH,20150122,32.8483,33.0225,31.6668,32.0748,32.878,-0.8031999999999968,-2.443,2147044.23,16325804.066
1691,601318.SH,20150121,30.3025,32.963,30.2133,32.878,30.0135,2.8644999999999996,9.544,2925800.7,21775561.337
